schema_version,review_packet_id,primary_decisions_visible,inventory_fingerprint,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,source_reference,authored_by,source_authorship,identifier_generation,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,review_notes
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,f5c280d3cb3113b895dcbd177a71dfaca18238470d5eafc3f2c38e388e6ab820,v3-there-their-theyre-0391-there-their-theyre-01,THERE_THEIR_THEYRE,"For question 9, Arthur circled “their” because the worksheet said to choose the word that matched picture B. The picture is not included in this submission.",their,32,37,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=392,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0391-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,029f3044e121f2df967d3aa78b62a9f9175f16b0e2e6e2516c4d99f0cf24b530,v3-there-their-theyre-0392-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher's game required the child to select a word for an unseen sentence, and the recorded answer is “they're”. The sentence itself was not preserved. Later, Noah checked the raincoat in the classroom before leaving.",they're,107,114,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=393,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0392-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ab46da6413c7c57f979e1ca73dd2a8eb63088378e993ae71d6b193f0a0da7010,v3-there-their-theyre-0393-there-their-theyre-01,THERE_THEIR_THEYRE,"During a matching task, the pupil chose “there” for card D. Only the answer was saved, not the card text. Later, Amelia checked the raincoat in the classroom before leaving.",there,41,46,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=394,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0393-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,fb38a96704a5167767be2bb5372799a250d3640925fa3f407393169769676be6,v3-there-their-theyre-0394-there-their-theyre-01,THERE_THEIR_THEYRE,"For question 9, Poppy circled “their” because the worksheet said to choose the word that matched picture B. The picture is not included in this submission.",their,31,36,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=395,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0394-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,62836a736c660b5f34b656503dd574584c0487463fe3c20d9d2d04ff3840f5a5,v3-there-their-theyre-0395-there-their-theyre-01,THERE_THEIR_THEYRE,"For question 10, Leo circled “they're” because the worksheet said to choose the word that matched picture B. The picture is not included in this submission.",they're,30,37,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=396,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0395-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,5ed4e9383062267aa09d8ddd8260e0e28f186cc3616ebb812544271ca0617f0f,v3-there-their-theyre-0396-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher's game required the child to select a word for an unseen sentence, and the recorded answer is “there”. The sentence itself was not preserved. Later, George checked the raincoat in the classroom before leaving.",there,107,112,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=397,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0396-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,59101380cfc1ec9934b23bec0da6c52eaace16037b6a52916153c374cd362118,v3-there-their-theyre-0397-there-their-theyre-01,THERE_THEIR_THEYRE,"During a matching task, the pupil chose “their” for card C. Only the answer was saved, not the card text.",their,41,46,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=398,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0397-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,edbc786d98766b2c8d7deb2a486b8d9c14d21c2ce405e74a1f4fa87ca7ec72bc,v3-there-their-theyre-0398-there-their-theyre-01,THERE_THEIR_THEYRE,"The online exercise asked for one of the three family words, and Leo entered “they're”. The original prompt and image are unavailable.",they're,78,85,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=399,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0398-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,cf160c2fd759373316cf693dadaeb2517cb9dcbc08e12cda843e36f2f6517f2c,v3-there-their-theyre-0399-there-their-theyre-01,THERE_THEIR_THEYRE,"For question 5, Oscar circled “there” because the worksheet said to choose the word that matched picture B. The picture is not included in this submission.",there,31,36,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=400,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0399-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,91ce741e1047c7372ac5fcdd311eb7f362213f0145ee0a8de37bc0805a481b27,v3-there-their-theyre-0400-there-their-theyre-01,THERE_THEIR_THEYRE,"The online exercise asked for one of the three family words, and Ella entered “their”. The original prompt and image are unavailable.",their,79,84,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=401,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,UNCERTAIN,,false,not_applicable,not_applicable,"[""task_dependent""]",non-gold-v3-there-their-theyre-0400-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,60f53e1a5a070159d60c08f10ef3adaa18c09ca9a58a42e2aa0ddd307f82b415,v3-your-youre-0048-there-their-theyre-01,THERE_THEIR_THEYRE,"Your drawings are stacked beside the window, and the teacher said they can stay there until home time. The teacher checked again before everyone left.",there,80,85,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=49,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0048-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,fd781653c449f9a8a1c011b2f7ed65747e5cf85f58be8c00265d6a4195103d60,v3-your-youre-0053-there-their-theyre-01,THERE_THEIR_THEYRE,"Your cards are stacked beside the window, and the teacher said they can stay there until home time. The teacher checked again before everyone left.",there,77,82,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=54,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0053-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,6e9ea62393c160222fd45df8677f28002e27e3f00151bb5ed4e3e854f4f40317,v3-your-youre-0062-there-their-theyre-01,THERE_THEIR_THEYRE,"Your projects are stacked beside the window, and the teacher said they can stay there until home time. By home time, everything had been put back in order.",there,80,85,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=63,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0062-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d6b28d73dbc617f2b6fc506343c26dd8922a8d6cd5eec74469a3a9c2481a9bd4,v3-your-youre-0063-there-their-theyre-01,THERE_THEIR_THEYRE,"Your gloves are stacked beside the window, and the teacher said they can stay there until home time. The next activity started as soon as everyone was ready.",there,78,83,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=64,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0063-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,59be4312ddbaa24892cf7163ae424482fa60f9ac8052c7ec5405a9daa1db32f1,v3-your-youre-0065-there-their-theyre-01,THERE_THEIR_THEYRE,"Your projects are stacked beside the window, and the teacher said they can stay there until home time. Later, everyone laughed about how easy it had been to miss.",there,80,85,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=66,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0065-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,b36792c14dcef97e033b0f4515d5dcdcedbee1e9d886a1cf7ff7045b7add3204,v3-your-youre-0066-there-their-theyre-01,THERE_THEIR_THEYRE,"Your folders are stacked beside the window, and the teacher said they can stay there until home time. Later, everyone laughed about how easy it had been to miss.",there,79,84,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=67,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0066-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,259e87acda7ef0f06c617ce395f3d6e5ae750b3cf9129c95ae2bf3ff1f6c23bd,v3-your-youre-0074-there-their-theyre-01,THERE_THEIR_THEYRE,"Your coats are stacked beside the window, and the teacher said they can stay there until home time. No one needed to change the plan.",there,77,82,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=75,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-your-youre-0074-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,b040e7ce6a5b052f153ca8b5ec5667bd5b3c0fc49e0c2158da8bfe6ebff48655,v3-your-youre-0093-there-their-theyre-01,THERE_THEIR_THEYRE,"Ella can see that you're carrying the boxes, so there is no need to hurry. That detail mattered when they tidied the room at the end.",there,48,53,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=94,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0093-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,b57a258c5ef999b10323b56536e051c19bba8fb99087d0c2780e018279d46984,v3-your-youre-0094-there-their-theyre-01,THERE_THEIR_THEYRE,"Millie can see that you're watching the match, so there is no need to hurry. The next activity started as soon as everyone was ready.",there,50,55,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=95,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0094-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,947a43f4f0eb2388ea235eb596bf400f012ca7e75eddb012f2f8ad4deb9d9990,v3-your-youre-0099-there-their-theyre-01,THERE_THEIR_THEYRE,"Sophie can see that you're finishing the poster, so there is no need to hurry. The next activity started as soon as everyone was ready.",there,52,57,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=100,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0099-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a8f4550becb8b4913ededb4d7b713def3bb87e73bac16429246a219576e60400,v3-your-youre-0103-there-their-theyre-01,THERE_THEIR_THEYRE,"Millie can see that you're looking for the missing key, so there is no need to hurry. The class carried on without any further delay.",there,59,64,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=104,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0103-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a6f6d0ddd013c7c9aa72fb10def412e8a2c4c99601072e4509e0a07608d593b6,v3-your-youre-0107-there-their-theyre-01,THERE_THEIR_THEYRE,"Freya can see that you're walking home after school, so there is no need to hurry. The teacher checked again before everyone left.",there,56,61,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=108,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0107-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,df9f7e5db39edb5fa70d4055b061dac0c3a6418f65070dab2b3f4ce099d461a0,v3-your-youre-0132-there-their-theyre-01,THERE_THEIR_THEYRE,"Lily can see that you're finishing the poster, so there is no need to hurry. No one needed to change the plan.",there,50,55,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=133,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0132-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,8b0bd8b15576fefe509134446bea1b4dffc7d35cae06aef43a9db273080299d1,v3-your-youre-0140-there-their-theyre-01,THERE_THEIR_THEYRE,"Thomas can see that you're getting ready for lunch, so there is no need to hurry. By home time, everything had been put back in order.",there,55,60,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=141,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0140-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,799b5bcf5fdd861206f34dbe691614c16d24972b98184285157820dbdfcc84c5,v3-your-youre-0143-there-their-theyre-01,THERE_THEIR_THEYRE,"Alfie can see that you're getting ready for lunch, so there is no need to hurry. The teacher checked again before everyone left.",there,54,59,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=144,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0143-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,6f786523bd504ef9ef211c0037020ef9d775da03e274b6c348bdef7e140828e2,v3-your-youre-0145-there-their-theyre-01,THERE_THEIR_THEYRE,"Charlie can see that you're writing a report, so there is no need to hurry. By home time, everything had been put back in order.",there,49,54,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=146,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0145-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,45cf525dbb9de94aa92cdd815da149dc358759232626de86c4312219d4c508e1,v3-your-youre-0146-there-their-theyre-01,THERE_THEIR_THEYRE,"Ruby can see that you're looking for the missing key, so there is no need to hurry. No one needed to change the plan.",there,57,62,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=147,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0146-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a6e69cb74d4ac4a7f23a0e39269e9c668f610c44962eb3532abfc4715c6a4c8a,v3-your-youre-0301-there-their-theyre-01,THERE_THEIR_THEYRE,The message stopped abruptly after: Your watching the match... There was no further context.,There,63,68,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=302,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0301-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,4f3f4ea9ed5f7d5d0f4ab9de178e2e88140d869706c3b07a5562df247df4d79a,v3-your-youre-0304-there-their-theyre-01,THERE_THEIR_THEYRE,The message stopped abruptly after: You're waiting by the gate... There was no further context.,There,66,71,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=305,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0304-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,723e386bd795d3ff6e4f61cc1f1c04c95ad9c450ba397e7a26627b0e71548735,v3-your-youre-0308-there-their-theyre-01,THERE_THEIR_THEYRE,"The message stopped abruptly after: You're waiting by the gate... There was no further context. Afterwards, Leo wrote a short note about the activity.",There,66,71,true,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=309,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-your-youre-0308-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,bacc7b1a0741186a684c5beaa9a8e3320610b51b4f55beb4430466f8de5dbd81,v3-to-too-two-0065-there-their-theyre-01,THERE_THEIR_THEYRE,"I would like to join the game too, if there is still enough room. Later, the group talked about what had happened.",there,38,43,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=66,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0065-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,fc1df0d05c67412c1388356510bd3cf591109f59b5f7a4701477759aaa4d1eb9,v3-to-too-two-0068-there-their-theyre-01,THERE_THEIR_THEYRE,"I would like to join the game too, if there is still enough room. Everyone carried on as normal afterwards.",there,38,43,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=69,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0068-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d0d33d5b98dff83d774b1167e03cd0292a14c542b87a9d975c06b7d503f8d92a,v3-to-too-two-0071-there-their-theyre-01,THERE_THEIR_THEYRE,"I would like to join the game too, if there is still enough room. By home time, the room was tidy again.",there,38,43,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=72,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0071-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,71289cc1e0193695933b79faa88111e36a5eb41de3f6b6f72ab17a863b693d1b,v3-to-too-two-0088-there-their-theyre-01,THERE_THEIR_THEYRE,"I would like to join the game too, if there is still enough room. Later, the group talked about what had happened. Later, Ivy checked the reading journal before leaving.",there,38,43,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=89,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0088-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,29fe337751e3653806cc7177a7561494daa1cd09e89aebc1065ac6e769a1a48a,v3-to-too-two-0089-there-their-theyre-01,THERE_THEIR_THEYRE,"I would like to join the game too, if there is still enough room. The teacher checked everything before they left.",there,38,43,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=90,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0089-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,4a99ac1eb029cec70428e3a3cb84761764d925b4707a53b48206bf1ea0967341,v3-to-too-two-0125-there-their-theyre-01,THERE_THEIR_THEYRE,There were two chairs left on the table after everyone had packed away. Nobody needed to change the plan.,There,0,5,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=126,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0125-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,1d2223c830a30d03d7a426f66ce48b94ab517f5fe09a6784df48fbb6a80a25d8,v3-to-too-two-0139-there-their-theyre-01,THERE_THEIR_THEYRE,There were two maps left on the table after everyone had packed away. The next activity began without any delay.,There,0,5,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=140,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0139-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,277affb5fb469e1d91f71d3505d9a3400c72e43206a2e0ebc8b486d48d336333,v3-to-too-two-0145-there-their-theyre-01,THERE_THEIR_THEYRE,There were two helmets left on the table after everyone had packed away. The children finished the rest of the task quietly.,There,0,5,true,source-intake/raw/to_too_two.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=146,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-to-too-two-0145-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
