schema_version,case_id,family,inventory_fingerprint,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,primary_decisions_visible,analyser_predictions_visible,review_notes
1,v3-to-too-two-0223-to-too-two-01,TO_TOO_TWO,4b60c14151a25c63dd1f5106646a78a04cf8b95225aa5d83de13f23fbba95e01,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0223-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0224-to-too-two-01,TO_TOO_TWO,bd07ca8d499e41cca4e9779406aabb223660d67d3f897f117be75ecd9b7b2d45,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0224-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0225-to-too-two-01,TO_TOO_TWO,5a31c6926fbbfc4dfa9d0a28dc2e2e328c0548a45f2886162b8cc84c9d1a2798,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0225-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0226-to-too-two-01,TO_TOO_TWO,acdbc5593ad0442315a2a1b8768b2a91bc5d791303f8e2b505da30ab90edb44a,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0226-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0227-to-too-two-01,TO_TOO_TWO,bc372bea07f6d568795c4e6255dd02dee1b8fe2ff7675f57e1ad1b5c44755857,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0227-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0228-to-too-two-01,TO_TOO_TWO,ae7e8baed407e0141495125e987fa53cd2b3dd62596ce416794e321084d45555,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0228-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0229-to-too-two-01,TO_TOO_TWO,d7a73526d1f52de6d1fc22161e6e07bce96b96d9befe848e779b0cdd998fdaff,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0229-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0230-to-too-two-01,TO_TOO_TWO,a0f87bb9da1ca8127f3c2a37d8f25511d6cc112b3c78e4fc17b0d9ffb76622d0,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0230-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0230-to-too-two-02,TO_TOO_TWO,30b3bb6f245417cb2d943dd7519c6eb22a762463248fa2f8219d3b9d6b0baf31,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0230-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0231-to-too-two-01,TO_TOO_TWO,da86974c77a11773401405631a7ca4aa37dabfa072e8b4cab612b7b2aaa82b47,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0231-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0232-to-too-two-01,TO_TOO_TWO,45e0d771a42f23c7894179e85ac8672a06c8c219df52cefa8bda70a763fbd830,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0232-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0233-to-too-two-01,TO_TOO_TWO,91a985f8abacc893f378d1f80ef0ad94a89ffdf8119d776de1139b4aede77810,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0233-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0233-to-too-two-02,TO_TOO_TWO,dfd24410ff2557d5bc17a6bdaad46e5a21ec9f352215c64c298c800324304ce1,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0233-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0234-to-too-two-01,TO_TOO_TWO,9625cf266d4eb81ec7c8ffed8a9f302d4d6bd56ee0977ee7f2b6a47805f6ec8c,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0234-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0235-to-too-two-01,TO_TOO_TWO,827c426e5338d1ca30e1aec1a073838486cbcafdf10fa20c9e2b62612257a999,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0235-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0236-to-too-two-01,TO_TOO_TWO,4d2e540c9feaec1adb139e5819cbb5988ec69c012a269fef9d927930e56e7ca4,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0236-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0236-to-too-two-02,TO_TOO_TWO,edba0b36879b74edb67b1a1ec3ce533116b8adfe1ad1d08a2fa4a1723f6c3dd5,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0236-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0237-to-too-two-01,TO_TOO_TWO,eff84a0e9e51741250cacf8ad513f4d14927e78cc480fdd15091c8f9e676074e,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0237-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0238-to-too-two-01,TO_TOO_TWO,8b321173249e3a81bf72bb9264982c6233958b2f9af6dd23068b5e4ca23f0436,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0238-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0239-to-too-two-01,TO_TOO_TWO,7213a60479414cd5f436f3c2e50d08ff7625f384a28708d24321ced3f13fc209,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0239-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0240-to-too-two-01,TO_TOO_TWO,dfd6b02bc6159eba27cd45b2dcca5d38a8bcd70e01055adf673e70ec76c0ad45,INVALID,too,true,additive,clause_additive,[],non-gold-v3-to-too-two-0240-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0241-to-too-two-01,TO_TOO_TWO,8f3359a3d039fc3ca3e50a672a39dd9f6dc3940b3b7e03fedad2dd3a3590c89d,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0241-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0241-to-too-two-02,TO_TOO_TWO,d738f87110434c243dc1ef7a8176b6b90bb238160834aeb3c4f16dfcefa6914c,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0241-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0242-to-too-two-01,TO_TOO_TWO,05153fda53176cc18b13cdeaadbb9e03673353f86bfc96fbd61b089b253df876,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0242-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0242-to-too-two-02,TO_TOO_TWO,9e90e2cf82a0a5a0bfc84af84e41dfc2519749f1afbb019f0ffe032069b6a4cb,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0242-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0242-to-too-two-03,TO_TOO_TWO,860e67abec81f9bfd16e07623b44eb89b0273c1990da6fe1609eff26bcfc30f0,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0242-to-too-two-03,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0243-to-too-two-01,TO_TOO_TWO,b2c24cfe9d35e8f38a3aff927bf7f870c51e6d28718b77f9dcf5204a3515d85f,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0243-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0244-to-too-two-01,TO_TOO_TWO,65a1d5f07b310e0506777b7f62b321c248e88b00ba736fa321d5bee1459e6d3e,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0244-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0244-to-too-two-02,TO_TOO_TWO,5747aba114cd474c7c6084bdb982d313ab9f9d3b4abe49fc9fae50f8367c88d2,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0244-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0245-to-too-two-01,TO_TOO_TWO,34c5e1a73de378081ae2fc5ea7149cee1d61a02b415824d4595f311f5debbd78,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0245-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0245-to-too-two-02,TO_TOO_TWO,3c47d436351d77bb76f627500eae3c9ee3ddc560ebef9d05f89670ca23581ff4,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0245-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0246-to-too-two-01,TO_TOO_TWO,6cf355d76925d60d3f536e76005ce1aeed0a0d428669ebacac81188b429672d1,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0246-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0247-to-too-two-01,TO_TOO_TWO,4454c9d01b3f80b3602012de449d89a73898f057b83ca48fad90864d3387a557,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0247-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0247-to-too-two-02,TO_TOO_TWO,d5ce86c2b6201d4648f0ed17dcf184dbaeed6df8af471ac1d88e9ab2ddbca3ff,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0247-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0248-to-too-two-01,TO_TOO_TWO,2899b000b76f04cf52b6dfa0d6219807aeef9c79e4483695da36834690ae75eb,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0248-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0249-to-too-two-01,TO_TOO_TWO,e643db1d2acee3fc8de1ef34e7f1798bcbc77893a0f19a44bb5cd876e3e2e703,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0249-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0250-to-too-two-01,TO_TOO_TWO,774f5064fd4594e3ef2a20cae82c828e05b249b628ff60c709f3b142146a8c5c,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0250-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0250-to-too-two-02,TO_TOO_TWO,83a874c6f825c6f6d69a12b770c0989b243bcc60e99baeeb24e14bb6214d5d67,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0250-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0251-to-too-two-01,TO_TOO_TWO,6e115b6306849bba11b78e0aaa3070e09ee320ae89678a3bf8cc3dbb79a3ed85,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0251-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0252-to-too-two-01,TO_TOO_TWO,6f52e84762f2cf1f7edf36d52817aaf36b46e6ae0cefa5fb1990898cb1508016,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0252-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0253-to-too-two-01,TO_TOO_TWO,ff3e72b9aaf5812894077fff58564d28f82fa215f69c221b3af4b7b8f5505c3c,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0253-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0254-to-too-two-01,TO_TOO_TWO,57e90610fa190614e6a924610f3101abff261c334e71f69d61e47e21beb555c6,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0254-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0255-to-too-two-01,TO_TOO_TWO,b4888492fc3b43ec397d428819d75342571141297c79359026bc9cb01aa04a28,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0255-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0256-to-too-two-01,TO_TOO_TWO,a2a327e78f24fd33b46fbdc7985c148d3092f537917bed92d2aa1120afb16c14,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0256-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0257-to-too-two-01,TO_TOO_TWO,a81ae782679433e8c33c892b7b22adaac1967648bebf519c1f7d979bc674b144,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0257-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0258-to-too-two-01,TO_TOO_TWO,c4adf4bdf304d3924742deab0c965a9de0e8274fc0ada0253e6c8f17c61c46e3,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0258-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0258-to-too-two-02,TO_TOO_TWO,62fb3288ddd3452d448f818a9ddefdef8fb268b71fa98fbb685b396d973425ff,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0258-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0259-to-too-two-01,TO_TOO_TWO,4ea606c66e89057bd99a84fb957af4d8aa5bdc93d9f22d9b35bef33af7a9f94f,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0259-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0260-to-too-two-01,TO_TOO_TWO,60c4ec3f8b0ecd1654784886174936ace13c02085994f423e42723f68dec99bd,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0260-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0260-to-too-two-02,TO_TOO_TWO,28d8ed31ab2e293fa7dcd9d162bed3c8d5f8abd7569082a0383e05e97180f0fd,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0260-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0261-to-too-two-01,TO_TOO_TWO,783bd17e320dda754a7f97f0de06cafbbaa1cab51a7463a3b6c8664b6afa383c,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0261-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0261-to-too-two-02,TO_TOO_TWO,16ccb7bdc56dabe49afdf7958c53c2dbb0e2af42422999a216d70b88f8a3a2ca,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0261-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0262-to-too-two-01,TO_TOO_TWO,c9a244dc56e1bda24545cc9126e6ee83dc7e0a87eabd69ccf5cee2228d08fe22,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0262-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0263-to-too-two-01,TO_TOO_TWO,52449380a9c11ffa323dc1fb31c9577d5da1998a84dd38ee830d5145520d468a,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0263-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0264-to-too-two-01,TO_TOO_TWO,8365171d58ff041f58494ad831d6b91f09c4218939f29ac3ec5142b1c7839f39,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0264-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0265-to-too-two-01,TO_TOO_TWO,2b5f3048ab9a007db708156570ca1b54efaae7e536aaaafd3710f4abaa7f1950,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0265-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0265-to-too-two-02,TO_TOO_TWO,fc17da9a58f765391a597c45671aa34866ab0f2c31418bfba100e814230f3f16,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0265-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0266-to-too-two-01,TO_TOO_TWO,7798b15e7b87d2aa1dd3c85e8590083141652608a4742f10c9d0aeab64b8cacb,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0266-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0267-to-too-two-01,TO_TOO_TWO,4cb45aef06afaf115d235217a2d3eaab26a6a187bf8b0e5e46c137e695b0acff,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0267-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0267-to-too-two-02,TO_TOO_TWO,91b0fd76bf7be2bc7da04829a49a0dda925984c0d9814226f1fb4a28af817d60,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0267-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0268-to-too-two-01,TO_TOO_TWO,c3cf10f34a4c95541bfa59c1b5841aa0bedce75f72d84be4e23eb895e6cd51cb,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0268-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0268-to-too-two-02,TO_TOO_TWO,d529ab3ebfdaa5eb9af5b1900ff09fd906d74c018ef45df9840db5fe3079f98e,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0268-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0269-to-too-two-01,TO_TOO_TWO,d4a90e00bb27d51db4e4cf5780811cd0b6ca65a628092db738a39b0955c515b7,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0269-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0270-to-too-two-01,TO_TOO_TWO,595f76c844eb719c1f9286d0e130bc90542ab42adcdef54bba082a55f31c8eb7,INVALID,too,true,degree,adjective_or_manner_degree,[],non-gold-v3-to-too-two-0270-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0271-to-too-two-01,TO_TOO_TWO,bd3004d2faa2dd18804e90fb4b0c437baa4393bc47ba0dd77e7a3b1a2204370e,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0271-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0272-to-too-two-01,TO_TOO_TWO,d647cc6f956ccd05efe6b2465b017bad16dffe76153d203055befe86af1ab1fb,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0272-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0273-to-too-two-01,TO_TOO_TWO,2f621c9b9a4803fbb1e42ad6dc50c9b5a3f770ee131243a3cc839c99f7573bd0,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0273-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0273-to-too-two-02,TO_TOO_TWO,beef7c807c5c550bdebea669af96fd0fec7ca6a4e6a1d124feaece33e951b555,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0273-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0274-to-too-two-01,TO_TOO_TWO,a428b4f446deb02286559312bcace6a268b851ebf057c2e45bcef5baaa5dcac2,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0274-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0275-to-too-two-01,TO_TOO_TWO,d88ce9d52b367deba2ac1814209d73c7948c3e809f11699b625ec94928eb4193,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0275-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0276-to-too-two-01,TO_TOO_TWO,663738559ab77f2200a2cdb33c23cdbc0c15907cafbabfcdf47c9986a6b4e456,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0276-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0277-to-too-two-01,TO_TOO_TWO,0e58f7fff87643ff29cea3e3b2160868623d7ebc0ac76d0abe128bb9d71b835e,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0277-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0278-to-too-two-01,TO_TOO_TWO,4155473e4438c9dc36b887d97ffac6e771438d052acdda5f81d20a8071221d12,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0278-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0279-to-too-two-01,TO_TOO_TWO,9e505d97c96b3b7cc0db62e66c51d52cf8b8502e7656ae3be02a6234804c9a45,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0279-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0280-to-too-two-01,TO_TOO_TWO,ac03997d56e1ea5aa66103c5d5dcb3714310649db6f65e8dd9362a66a8724cc8,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0280-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0280-to-too-two-02,TO_TOO_TWO,ac9fa85db44d1ceee20c8d315824ecfa6593c4efa50cd6e2e22cc0ceef924046,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0280-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0281-to-too-two-01,TO_TOO_TWO,913512b808a6062bd953f730bb6a99dc722e21128b52df9eb971f84727478a93,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0281-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0282-to-too-two-01,TO_TOO_TWO,5d1546b9ce4dfdbf1848c26c85fbdcd77b2b3dde36867977fa132786b4eecdd9,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0282-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0283-to-too-two-01,TO_TOO_TWO,3bdfe92c0adae666cf71110c32db90ef315647ec8ed8cd12b1456a3d58cec1ba,INVALID,two,true,numeral,ordinary_count_numeral,[],non-gold-v3-to-too-two-0283-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
