schema_version,inventory_fingerprint,source_file_sha256,source_file_name,source_row_number,passage_id,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,primary_focus_preselected,primary_selection_rule,source_reference,authored_by,authorship_confirmed_claim,source_group_claim,authorship_resolution_id,source_authorship,identifier_generation,declared_construction,declared_subtype,protected_set_tags_json,classification,intended_alternative,supported_construction,primary_focus_approved,primary_label_id,primary_labeler,primary_label_timestamp_utc,primary_notes
1,042d053de82518956c5b9d8571b83939b4ea83dd57b921f5bfcfd11b0d656f2e,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,300,v3-its-its-0299,v3-its-its-0299-its-its-01,ITS_ITS,"Charlie says its already started to rain, but the teacher will confirm it. Later, everyone laughed about how easy it was to miss.",its,13,16,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=300,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,252f2b7cfe6f8fe47b39945fb6841b5e7ebbb1e9f439e3452d2ed03abe1ce460,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,301,v3-its-its-0300,v3-its-its-0300-its-its-01,ITS_ITS,"Its just finished charging, so the equipment is ready again. That detail mattered when they tidied the room.",Its,0,3,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=301,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,23aa5d1ea32753ce418a83f08d61e940d86fe2acacfe25d0b10f4e9b2c0134b9,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,302,v3-its-its-0301,v3-its-its-0301-its-its-01,ITS_ITS,Mia found a torn note that ended with: its getting... The rest of the sentence was missing.,its,39,42,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=302,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,af7590ae8c93709f307c92170e45ebd368585d2dc04240ec682a110a5ab6ecfa,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,303,v3-its-its-0302,v3-its-its-0302-its-its-01,ITS_ITS,"At the bottom of the page, the unfinished line read, it's been... and then the ink disappeared.",it's,53,57,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=303,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,9d007d543bbb4b1edad154d9a2c5ce6e0fdfc8b07930d43d3e37fcf3f18e4e81,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,304,v3-its-its-0303,v3-its-its-0303-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: its near the piano... The lower half was gone.,its,50,53,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=304,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,c787cfca1a2dab6c01a51e3d162151f77909f60733d1a9f31c3ba72b8129207d,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,305,v3-its-its-0304,v3-its-its-0304-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: it's near the whiteboard... The lower half was gone.,it's,50,54,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=305,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,53b5047397c48a30b7bb09cb25a8382d115f7939742e27fa339293a35256b4b5,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,306,v3-its-its-0305,v3-its-its-0305-its-its-01,ITS_ITS,"At the bottom of the page, the unfinished line read, its been... and then the ink disappeared.",its,53,56,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=306,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,88b892013febe96fde2c92e28955f32e9e4c3e13cd201139cc17a969f6e9af8e,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,307,v3-its-its-0306,v3-its-its-0306-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: it's near the teacher's desk... The lower half was gone.,it's,50,54,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=307,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,67cb434bd9d6df3b18daa79bb821d9290d79729a2c6bc14100311c87bb4727c5,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,308,v3-its-its-0307,v3-its-its-0307-its-its-01,ITS_ITS,The message stopped halfway through: its important... Nobody could see what came next.,its,37,40,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=308,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,0fa9a3c9e32790c88259723d069dcb6b2c43e52829f17a0e17f5adfd995a5435,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,309,v3-its-its-0308,v3-its-its-0308-its-its-01,ITS_ITS,The message stopped halfway through: it's closed... Nobody could see what came next.,it's,37,41,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=309,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,8b1a1e9e4e8f86db1098591cde3c4b3c7bb490d0e079e85e1980b826438efc6e,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,310,v3-its-its-0309,v3-its-its-0309-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: its near the noticeboard... The lower half was gone.,its,50,53,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=310,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,483c5cbaf12c1d83734a39b8e7ba6e836457cfc086d28c18aeaae1e2f58c8d76,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,311,v3-its-its-0310,v3-its-its-0310-its-its-01,ITS_ITS,"At the bottom of the page, the unfinished line read, it's been... and then the ink disappeared. Later, Theo checked the pencil case before leaving.",it's,53,57,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=311,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,e988b2906fa6a2e83041e505771a666e19508157cd96c5fd72975449acb69a8c,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,312,v3-its-its-0311,v3-its-its-0311-its-its-01,ITS_ITS,The message stopped halfway through: its full... Nobody could see what came next.,its,37,40,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=312,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,46952f1c52d9cb6893b7703bf2379665c9e953cb5fd75741840ccc314cf26b61,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,313,v3-its-its-0312,v3-its-its-0312-its-its-01,ITS_ITS,Isla found a torn note that ended with: it's getting... The rest of the sentence was missing.,it's,40,44,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=313,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,a693b48735f98bf2f68edd5ff9ac1bcf9056dd68147ca9cba35c596f30abb315,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,314,v3-its-its-0313,v3-its-its-0313-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: its near the bench... The lower half was gone.,its,50,53,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=314,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,109523cf8ac14d63b27a9f0b99909c0e697f96d28ac9e43faf2b10912792a7d4,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,315,v3-its-its-0314,v3-its-its-0314-its-its-01,ITS_ITS,Alfie found a torn note that ended with: it's getting... The rest of the sentence was missing.,it's,41,45,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=315,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,749d4bee134f42d62c234801c19755fc4cd080107623560a106401a1d70d8f4a,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,316,v3-its-its-0315,v3-its-its-0315-its-its-01,ITS_ITS,The message stopped halfway through: its late... Nobody could see what came next.,its,37,40,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=316,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,efa0aeb3a1004d0cf94820e05a930f71b755d5727436024b0e5522e4baf311a2,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,317,v3-its-its-0316,v3-its-its-0316-its-its-01,ITS_ITS,Only this fragment remained on the damaged label: it's near the coat rack... The lower half was gone.,it's,50,54,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=317,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,e1a86f451452f253959d71d12469924aa285cefc74d98bc67143c4ac83b4d7f8,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,318,v3-its-its-0317,v3-its-its-0317-its-its-01,ITS_ITS,Sophie found a torn note that ended with: its getting... The rest of the sentence was missing.,its,42,45,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=318,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,182ff98ea5092e17bdd021b84b6e04af3c19d43772eb0652ec3d02ae6c5cdff7,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,319,v3-its-its-0318,v3-its-its-0318-its-its-01,ITS_ITS,"At the bottom of the page, the unfinished line read, it's been... and then the ink disappeared. Later, Jack checked the pencil case before leaving.",it's,53,57,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=319,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,b5a5ea67613c60cc1ebb558160ef2da00a4b7bc933a00747254a092d55612067,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,320,v3-its-its-0319,v3-its-its-0319-its-its-01,ITS_ITS,"Only this fragment remained on the damaged label: its near the bench... The lower half was gone. Later, Lily checked the pencil case before leaving.",its,50,53,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=320,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,864b685300393815f69e92bd2a5cd89a9eaeb38681a06db0bffefb6e9f255519,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,321,v3-its-its-0320,v3-its-its-0320-its-its-01,ITS_ITS,"At the bottom of the page, the unfinished line read, it's been... and then the ink disappeared. Later, Charlie checked the pencil case before leaving.",it's,53,57,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=321,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,4c263e9a5c82a854e32784639db2aba7c1e5e846e7c7d78c31c979c044b999e0,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,322,v3-its-its-0321,v3-its-its-0321-its-its-01,ITS_ITS,"The poster contains the sentence, “its getting colder,” and the teacher asked the pupils to preserve the original wording.",its,35,38,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=322,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,507cce95c9453d19d91e12af21e10b5b51337af7fcf8c16efbf0eb3dfbedf52b,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,323,v3-its-its-0322,v3-its-its-0322-its-its-01,ITS_ITS,"In the play script, the character says, “it's been here all morning.” The quotation itself is being analysed.",it's,41,45,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=323,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,33f658eb58ce5c9d97e296482847fae9f18441e6812c4382192cf56952ca7701,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,324,v3-its-its-0323,v3-its-its-0323-its-its-01,ITS_ITS,"Oliver copied the old diary exactly: “its tail was bright red,” the line said. The class was told not to correct the quotation.",its,38,41,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=324,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,d69e64f98f5f9112e0ff7a947a7cff6754549bf17ff7ce25ba776c8dd9afe3d6,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,325,v3-its-its-0324,v3-its-its-0324-its-its-01,ITS_ITS,"The poster contains the sentence, “it's getting colder,” and the teacher asked the pupils to preserve the original wording.",it's,35,39,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=325,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,29251ecb92fc7bab4852edfa588a3f1561c4853582e582e73b46bfa9d33d16fb,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,326,v3-its-its-0325,v3-its-its-0325-its-its-01,ITS_ITS,"In the play script, the character says, “its been here all morning.” The quotation itself is being analysed.",its,41,44,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=326,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,d86641c843aa5b74eaef6f089bf575a7972046bcafa5c62180809665e7be6bd7,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,327,v3-its-its-0326,v3-its-its-0326-its-its-01,ITS_ITS,"Amelia copied the old diary exactly: “it's tail was bright red,” the line said. The class was told not to correct the quotation.",it's,38,42,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=327,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,497ebafade10e8af2f2361ccfeea92992bb67cf70d6cd496959fa0655b9ce679,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,328,v3-its-its-0327,v3-its-its-0327-its-its-01,ITS_ITS,"In the play script, the character says, “its been here all morning.” The quotation itself is being analysed. Later, Rosie checked the pencil case before leaving.",its,41,44,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=328,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,c24bb12a8556156beb8c38024c3014a90afcd50aca8bd6eb05fa54cc1b158586,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,329,v3-its-its-0328,v3-its-its-0328-its-its-01,ITS_ITS,"In the play script, the character says, “it's been here all morning.” The quotation itself is being analysed. Later, Finn checked the pencil case before leaving.",it's,41,45,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=329,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,36d8a0fe5baeb945ac2b4bd6319944c38bf30c508af6e0b274ae8c0b3fe5f509,47d2a79694395fcda8dac8562974e4bc2e39cfeaf3e845f1495913322c7a833b,It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,330,v3-its-its-0329,v3-its-its-0329-its-its-01,ITS_ITS,"The poster contains the sentence, “its getting colder,” and the teacher asked the pupils to preserve the original wording. Later, Ivy checked the pencil case before leaving.",its,35,38,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/It_s_Its.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=330,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
