word_key,normalised_word,display_word,match_type,matched_forms,selection_reason,morpholex_segments,morpholex_pos,morpholex_nmorph,morpholex_prs_signature,derived_morphemes,derived_morphology_notes,confidence,review_status,needs_human_review_note
stitch_en_gb,stitch,stitch,exact,stitch,Exact MorphoLex row used.,{(stitch)},NN|VB,1,"0,1,0",stitch: root:stitch,"MorphoLex-en exact evidence: [stitch; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stitch)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stone_en_gb,stone,stone,exact,stone,Exact MorphoLex row used.,{(stone)},NN|VB,1,"0,1,0",stone: root:stone,"MorphoLex-en exact evidence: [stone; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stone)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stop_en_gb,stop,stop,exact,stop,Exact MorphoLex row used.,{(stop)},VB|NN,1,"0,1,0",stop: root:stop,"MorphoLex-en exact evidence: [stop; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stopped_en_gb,stopped,stopped,exact,stopped,Exact MorphoLex row used.,{(stop)},VB,1,"0,1,0",stopped: root:stop,"Double the final consonant before -ed in a short-vowel CVC base: stop -> stopped. | MorphoLex-en exact evidence: [stopped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stopping_en_gb,stopping,stopping,exact,stopping,Exact MorphoLex row used.,{(stop)},VB|NN,1,"0,1,0",stopping: root:stop,"MorphoLex-en exact evidence: [stopping; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
store_en_gb,store,store,exact,store,Exact MorphoLex row used.,{(store)},NN|VB,1,"0,1,0",store: root:store,"MorphoLex-en exact evidence: [store; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(store)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stories_en_gb,stories,stories,exact,stories,Exact MorphoLex row used.,{(story)},NN,1,"0,1,0",stories: root:story,"MorphoLex-en exact evidence: [stories; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(story)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
storm_en_gb,storm,storm,exact,storm,Exact MorphoLex row used.,{(storm)},NN|VB,1,"0,1,0",storm: root:storm,"MorphoLex-en exact evidence: [storm; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(storm)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
story_en_gb,story,story,exact,story,Exact MorphoLex row used.,{(story)},NN,1,"0,1,0",story: root:story,"MorphoLex-en exact evidence: [story; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(story)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
strange_en_gb,strange,strange,exact,strange,Exact MorphoLex row used.,{(strange)},JJ|NN,1,"0,1,0",strange: root:strange,"MorphoLex-en exact evidence: [strange; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(strange)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
string_en_gb,string,string,exact,string,Exact MorphoLex row used.,{(string)},NN|VB,1,"0,1,0",string: root:string,"MorphoLex-en exact evidence: [string; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(string)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
instruct_en_gb,instruct,struct/instruct,exact,instruct,Exact MorphoLex row used.,{<in<(struct)},VB,2,"1,1,0",instruct: prefix:in + root:struct,"MorphoLex-en exact evidence: [instruct; POS=VB; Nmorph=2; PRS=1,1,0; segmentation={<in<(struct)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
studies_en_gb,studies,studies,exact,studies,Exact MorphoLex row used.,{(stud)>y>},NN|VB,2,"0,1,1",studies: root:stud + suffix:y,"MorphoLex-en exact evidence: [studies; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(stud)>y>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
stuff_en_gb,stuff,stuff,exact,stuff,Exact MorphoLex row used.,{(stuff)},NN|VB,1,"0,1,0",stuff: root:stuff,"MorphoLex-en exact evidence: [stuff; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stuff)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
submarine_en_gb,submarine,submarine,exact,submarine,Exact MorphoLex row used.,<sub<{(marine)},NN,2,"1,1,0",submarine: prefix:sub + root:marine,"MorphoLex-en exact evidence: [submarine; POS=NN; Nmorph=2; PRS=1,1,0; segmentation=<sub<{(marine)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
subtle_en_gb,subtle,subtle,exact,subtle,Exact MorphoLex row used.,{(subtle)},JJ,1,"0,1,0",subtle: root:subtle,"MorphoLex-en exact evidence: [subtle; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(subtle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
suggestion_en_gb,suggestion,suggestion,exact,suggestion,Exact MorphoLex row used.,{(suggest)}>ion>,NN,2,"0,1,1",suggestion: root:suggest + suffix:ion,"MorphoLex-en exact evidence: [suggestion; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(suggest)}>ion>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
suit_en_gb,suit,suit,exact,suit,Exact MorphoLex row used.,{(suit)},NN|VB,1,"0,1,0",suit: root:suit,"MorphoLex-en exact evidence: [suit; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(suit)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
summer_en_gb,summer,summer,exact,summer,Exact MorphoLex row used.,{(summer)},NN|JJ,1,"0,1,0",summer: root:summer,"MorphoLex-en exact evidence: [summer; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(summer)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
sun_en_gb,sun,sun,exact,sun,Exact MorphoLex row used.,{(sun)},NN|VB,1,"0,1,0",sun: root:sun,"MorphoLex-en exact evidence: [sun; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sun)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
sunshine_en_gb,sunshine,sunshine,exact,sunshine,Exact MorphoLex row used.,{(sun)}{(shine)},NN,2,"0,2,0",sunshine: root:sun + root:shine,"MorphoLex-en exact evidence: [sunshine; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(sun)}{(shine)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
superman_en_gb,superman,superman,exact,superman,Exact MorphoLex row used.,{<super<(man)},NN,2,"1,1,0",superman: prefix:super + root:man,"MorphoLex-en exact evidence: [superman; POS=NN; Nmorph=2; PRS=1,1,0; segmentation={<super<(man)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
supermarket_en_gb,supermarket,supermarket,exact,supermarket,Exact MorphoLex row used.,<super<{(market)},NN,2,"1,1,0",supermarket: prefix:super + root:market,"MorphoLex-en exact evidence: [supermarket; POS=NN; Nmorph=2; PRS=1,1,0; segmentation=<super<{(market)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
swim_en_gb,swim,swim,exact,swim,Exact MorphoLex row used.,{(swim)},VB|NN,1,"0,1,0",swim: root:swim,"MorphoLex-en exact evidence: [swim; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(swim)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
swimming_en_gb,swimming,swimming,exact,swimming,Exact MorphoLex row used.,{(swim)},VB|NN,1,"0,1,0",swimming: root:swim,"Double the final consonant before -ing when the final consonant follows a short vowel: swim -> swimming. | MorphoLex-en exact evidence: [swimming; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(swim)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
sword_en_gb,sword,sword,exact,sword,Exact MorphoLex row used.,{(sword)},NN,1,"0,1,0",sword: root:sword,"MorphoLex-en exact evidence: [sword; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(sword)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
table_en_gb,table,table,exact,table,Exact MorphoLex row used.,{(table)},NN|VB,1,"0,1,0",table: root:table,"MorphoLex-en exact evidence: [table; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(table)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tail_en_gb,tail,tail,exact,tail,Exact MorphoLex row used.,{(tail)},NN|VB,1,"0,1,0",tail: root:tail,"MorphoLex-en exact evidence: [tail; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tail)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
take_en_gb,take,take,exact,take,Exact MorphoLex row used.,{(take)},VB|NN,1,"0,1,0",take: root:take,"MorphoLex-en exact evidence: [take; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(take)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
talk_en_gb,talk,talk,exact,talk,Exact MorphoLex row used.,{(talk)},VB|NN,1,"0,1,0",talk: root:talk,"MorphoLex-en exact evidence: [talk; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(talk)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tall_taller_tallest_en_gb,tall/taller/tallest,tall/taller/tallest,combined_review_components,tall | taller | tallest,"No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",{(tall)} | {(tall)}>er> | {(tall)}>est>,JJ|NN | JJ | JJ,1 | 2 | 2,"0,1,0 | 0,1,1 | 0,1,1",tall: root:tall; taller: root:tall + suffix:er; tallest: root:tall + suffix:est,"MorphoLex-en combined_review_components evidence: [tall; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(tall)}] [taller; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>er>] [tallest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>est>] Selection note: No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",low,approved_for_first_exposure,Review non-exact component/normalized morphology before treating as final teaching explanation.
taller_en_gb,taller,taller,exact,taller,Exact MorphoLex row used.,{(tall)}>er>,JJ,2,"0,1,1",taller: root:tall + suffix:er,"MorphoLex-en exact evidence: [taller; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>er>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tallest_en_gb,tallest,tallest,exact,tallest,Exact MorphoLex row used.,{(tall)}>est>,JJ,2,"0,1,1",tallest: root:tall + suffix:est,"MorphoLex-en exact evidence: [tallest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>est>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tap_en_gb,tap,tap,exact,tap,Exact MorphoLex row used.,{(tap)},NN|VB,1,"0,1,0",tap: root:tap,"MorphoLex-en exact evidence: [tap; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tap)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
teacher_en_gb,teacher,teacher,exact,teacher,Exact MorphoLex row used.,{(teach)}>er>,NN,2,"0,1,1",teacher: root:teach + suffix:er,"MorphoLex-en exact evidence: [teacher; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(teach)}>er>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
team_en_gb,team,team,exact,team,Exact MorphoLex row used.,{(team)},NN|VB,1,"0,1,0",team: root:team,"MorphoLex-en exact evidence: [team; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(team)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
teeth_en_gb,teeth,teeth,exact,teeth,Exact MorphoLex row used.,{(teeth)},NN,1,"0,1,0",teeth: root:teeth,"MorphoLex-en exact evidence: [teeth; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(teeth)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
telephone_en_gb,telephone,telephone,exact,telephone,Exact MorphoLex row used.,{(tele)(phon)},NN|VB,2,"0,2,0",telephone: root:tele + root:phon,"Greek roots tele meaning far and phone meaning sound/voice. | MorphoLex-en exact evidence: [telephone; POS=NN|VB; Nmorph=2; PRS=0,2,0; segmentation={(tele)(phon)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
ten_en_gb,ten,ten,exact,ten,Exact MorphoLex row used.,{(ten)},minor|NN,1,"0,1,0",ten: root:ten,"MorphoLex-en exact evidence: [ten; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(ten)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tension_en_gb,tension,tension,exact,tension,Exact MorphoLex row used.,{(tense)}>ion>,NN,2,"0,1,1",tension: root:tense + suffix:ion,"MorphoLex-en exact evidence: [tension; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(tense)}>ion>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thank_en_gb,thank,thank,exact,thank,Exact MorphoLex row used.,{(thank)},VB|NN,1,"0,1,0",thank: root:thank,"MorphoLex-en exact evidence: [thank; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(thank)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thankful_en_gb,thankful,thankful,exact,thankful,Exact MorphoLex row used.,{(thank)}>ful>,JJ,2,"0,1,1",thankful: root:thank + suffix:ful,"MorphoLex-en exact evidence: [thankful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(thank)}>ful>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
that_en_gb,that,that,exact,that,Exact MorphoLex row used.,{(that)},minor|NN,1,"0,1,0",that: root:that,"MorphoLex-en exact evidence: [that; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(that)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
the_en_gb,the,the,exact,the,Exact MorphoLex row used.,{(the)},minor,1,"0,1,0",the: root:the,"MorphoLex-en exact evidence: [the; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(the)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
their_en_gb,their,their,exact,their,Exact MorphoLex row used.,{(their)},minor,1,"0,1,0",their: root:their,"MorphoLex-en exact evidence: [their; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(their)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
theme_en_gb,theme,theme,exact,theme,Exact MorphoLex row used.,{(theme)},NN,1,"0,1,0",theme: root:theme,"MorphoLex-en exact evidence: [theme; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(theme)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
then_en_gb,then,then,exact,then,Exact MorphoLex row used.,{(then)},RB|JJ,1,"0,1,0",then: root:then,"MorphoLex-en exact evidence: [then; POS=RB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(then)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
there_en_gb,there,there,exact,there,Exact MorphoLex row used.,{(there)},minor|RB,1,"0,1,0",there: root:there,"MorphoLex-en exact evidence: [there; POS=minor|RB; Nmorph=1; PRS=0,1,0; segmentation={(there)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thermometer_en_gb,thermometer,thermometer,exact,thermometer,Exact MorphoLex row used.,{(thermo)}{(meter)},NN,2,"0,2,0",thermometer: root:thermo + root:meter,"MorphoLex-en exact evidence: [thermometer; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(thermo)}{(meter)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
these_en_gb,these,these,exact,these,Exact MorphoLex row used.,{(these)},minor|NN,1,"0,1,0",these: root:these,"MorphoLex-en exact evidence: [these; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(these)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
they_d_en_gb,they'd,they'd,exact,they'd,Exact MorphoLex row used.,{(they)},encl,1,"0,1,0",they'd: root:they,"MorphoLex-en exact evidence: [they'd; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
they_en_gb,they,they,exact,they,Exact MorphoLex row used.,{(they)},minor,1,"0,1,0",they: root:they,"MorphoLex-en exact evidence: [they; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
they_ll_en_gb,they'll,they'll,exact,they'll,Exact MorphoLex row used.,{(they)},encl,1,"0,1,0",they'll: root:they,"MorphoLex-en exact evidence: [they'll; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
they_re_en_gb,they’re,they’re,exact,they're,Exact MorphoLex row used.,{(they)},encl,1,"0,1,0",they're: root:they,"MorphoLex-en exact evidence: [they're; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thick_en_gb,thick,thick,exact,thick,Exact MorphoLex row used.,{(thick)},JJ|NN|RB,1,"0,1,0",thick: root:thick,"MorphoLex-en exact evidence: [thick; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(thick)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thin_en_gb,thin,thin,exact,thin,Exact MorphoLex row used.,{(thin)},JJ|RB|NN|VB,1,"0,1,0",thin: root:thin,"MorphoLex-en exact evidence: [thin; POS=JJ|RB|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(thin)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thing_en_gb,thing,thing,exact,thing,Exact MorphoLex row used.,{(thing)},NN,1,"0,1,0",thing: root:thing,"MorphoLex-en exact evidence: [thing; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(thing)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
third_en_gb,third,third,exact,third,Exact MorphoLex row used.,{(third)},JJ|NN|RB,1,"0,1,0",third: root:third,"MorphoLex-en exact evidence: [third; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(third)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
this_en_gb,this,this,exact,this,Exact MorphoLex row used.,{(this)},minor|NN,1,"0,1,0",this: root:this,"MorphoLex-en exact evidence: [this; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(this)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
through_en_gb,through,through,exact,through,Exact MorphoLex row used.,{(through)},minor|NN|JJ,1,"0,1,0",through: root:through,"MorphoLex-en exact evidence: [through; POS=minor|NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(through)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
throw_en_gb,throw,throw,exact,throw,Exact MorphoLex row used.,{(throw)},VB|NN,1,"0,1,0",throw: root:throw,"MorphoLex-en exact evidence: [throw; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(throw)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
thumb_en_gb,thumb,thumb,exact,thumb,Exact MorphoLex row used.,{(thumb)},NN|VB,1,"0,1,0",thumb: root:thumb,"MorphoLex-en exact evidence: [thumb; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(thumb)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tick_en_gb,tick,tick,exact,tick,Exact MorphoLex row used.,{(tick)},NN|VB,1,"0,1,0",tick: root:tick,"MorphoLex-en exact evidence: [tick; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tick)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tie_en_gb,tie,tie,exact,tie,Exact MorphoLex row used.,{(tie)},NN|VB|JJ,1,"0,1,0",tie: root:tie,"MorphoLex-en exact evidence: [tie; POS=NN|VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(tie)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tying_en_gb,tying,tying,exact,tying,Exact MorphoLex row used.,{(tie)},VB,1,"0,1,0",tying: root:tie,"Change final ie to y before -ing: tie -> tying. | MorphoLex-en exact evidence: [tying; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(tie)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tiger_en_gb,tiger,tiger,exact,tiger,Exact MorphoLex row used.,{(tiger)},NN,1,"0,1,0",tiger: root:tiger,"MorphoLex-en exact evidence: [tiger; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(tiger)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
time_en_gb,time,time,exact,time,Exact MorphoLex row used.,{(time)},NN|VB,1,"0,1,0",time: root:time,"MorphoLex-en exact evidence: [time; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(time)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
to_en_gb,to,to,exact,to,Exact MorphoLex row used.,{(to)},minor,1,"0,1,0",to: root:to,"MorphoLex-en exact evidence: [to; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(to)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
toad_en_gb,toad,toad,exact,toad,Exact MorphoLex row used.,{(toad)},NN,1,"0,1,0",toad: root:toad,"MorphoLex-en exact evidence: [toad; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(toad)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
toast_en_gb,toast,toast,exact,toast,Exact MorphoLex row used.,{(toast)},NN|VB,1,"0,1,0",toast: root:toast,"MorphoLex-en exact evidence: [toast; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(toast)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
toe_en_gb,toe,toe,exact,toe,Exact MorphoLex row used.,{(toe)},NN|VB,1,"0,1,0",toe: root:toe,"MorphoLex-en exact evidence: [toe; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(toe)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
too_en_gb,too,too,exact,too,Exact MorphoLex row used.,{(too)},RB|NN,1,"0,1,0",too: root:too,"MorphoLex-en exact evidence: [too; POS=RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(too)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tough_en_gb,tough,tough,exact,tough,Exact MorphoLex row used.,{(tough)},JJ|NN,1,"0,1,0",tough: root:tough,"MorphoLex-en exact evidence: [tough; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(tough)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
towards_en_gb,towards,towards,exact,towards,Exact MorphoLex row used.,{(toward)},minor,1,"0,1,0",towards: root:toward,"MorphoLex-en exact evidence: [towards; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(toward)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
toy_en_gb,toy,toy,exact,toy,Exact MorphoLex row used.,{(toy)},NN|VB,1,"0,1,0",toy: root:toy,"MorphoLex-en exact evidence: [toy; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(toy)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
train_en_gb,train,train,exact,train,Exact MorphoLex row used.,{(train)},NN|VB,1,"0,1,0",train: root:train,"MorphoLex-en exact evidence: [train; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(train)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tray_en_gb,tray,tray,exact,tray,Exact MorphoLex row used.,{(tray)},NN,1,"0,1,0",tray: root:tray,"MorphoLex-en exact evidence: [tray; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(tray)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tree_en_gb,tree,tree,exact,tree,Exact MorphoLex row used.,{(tree)},NN,1,"0,1,0",tree: root:tree,"MorphoLex-en exact evidence: [tree; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(tree)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
triangle_en_gb,triangle,triangle,exact,triangle,Exact MorphoLex row used.,<tri<{(angle)},NN,2,"1,1,0",triangle: prefix:tri + root:angle,"MorphoLex-en exact evidence: [triangle; POS=NN; Nmorph=2; PRS=1,1,0; segmentation=<tri<{(angle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tried_en_gb,tried,tried,exact,tried,Exact MorphoLex row used.,{(try)},VB,1,"0,1,0",tried: root:try,"Change final consonant + y to i before -ed: try -> tried. | MorphoLex-en exact evidence: [tried; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(try)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tries_en_gb,tries,tries,exact,tries,Exact MorphoLex row used.,{(try)},VB|NN,1,"0,1,0",tries: root:try,"MorphoLex-en exact evidence: [tries; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(try)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
true_en_gb,TRUE,TRUE,exact,True,Exact MorphoLex row used.,{(true)},JJ,1,"0,1,0",True: root:true,"MorphoLex-en exact evidence: [True; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(true)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
try_en_gb,try,try,exact,try,Exact MorphoLex row used.,{(try)},VB|NN,1,"0,1,0",try: root:try,"MorphoLex-en exact evidence: [try; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(try)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
tune_en_gb,tune,tune,exact,tune,Exact MorphoLex row used.,{(tune)},NN|VB,1,"0,1,0",tune: root:tune,"MorphoLex-en exact evidence: [tune; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tune)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
turn_en_gb,turn,turn,exact,turn,Exact MorphoLex row used.,{(turn)},VB|NN,1,"0,1,0",turn: root:turn,"MorphoLex-en exact evidence: [turn; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(turn)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
turtle_en_gb,turtle,turtle,exact,turtle,Exact MorphoLex row used.,{(turtle)},NN,1,"0,1,0",turtle: root:turtle,"MorphoLex-en exact evidence: [turtle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(turtle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
twenty_one_en_gb,twenty-one,twenty-one,compound_components,twenty | one,"No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",{(twenty)} | {(one)},minor|NN | minor|NN,1 | 1,"0,1,0 | 0,1,0",twenty: root:twenty; one: root:one,"MorphoLex-en compound_components evidence: [twenty; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(twenty)}] [one; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(one)}] Selection note: No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",low,approved_for_first_exposure,Review non-exact component/normalized morphology before treating as final teaching explanation.
