word_key,normalised_word,display_word,dialect_code,current_frequency_band,recommended_frequency_band,frequency_primary_source,frequency_source_used,frequency_match_status,frequency_evidence,bnc_fallback_match_status,bnc_fallback_evidence,bnc_wordfreq_band_comparison_status,current_age_band,recommended_age_band,aoa_evidence_status,recommendation_status,review_notes,recommended_age_number_unrounded,recommended_age_number,age_source_status,aoa_median_age,aoa_meaning_row_count,uk_curriculum_age,age_review_flags
because_en_gb,because,because,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.03,exact,BNC frequency=852; rank=116; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
bed_en_gb,bed,bed,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.07,exact,BNC frequency=159; rank=630; band=high,agree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,5,,multiple_meanings_review
bedroom_en_gb,bedroom,bedroom,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.46,exact,BNC frequency=44; rank=2327; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,1,5,
bench_en_gb,bench,bench,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.39,exact,BNC frequency=20; rank=4266; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,3,,multiple_meanings_review
best_en_gb,best,best,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.84,exact,BNC frequency=347; rank=258; band=high,agree,candidate_review,upper_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.25,10,aoa_only,10.25,2,,multiple_meanings_review
bigger_en_gb,bigger,bigger,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.74,exact,BNC frequency=36; rank=2793; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
biggest_en_gb,biggest,biggest,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.93,exact,BNC frequency=46; rank=2214; band=medium,disagree,candidate_review,early_primary,uk_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,uk_only,,0,6,
big_en_gb,big,big,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.67,exact,BNC frequency=255; rank=362; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
bike_en_gb,bike,bike,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.53,exact,BNC frequency=18; rank=4608; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
biology_en_gb,biology,biology,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.22,exact,BNC frequency=11; rank=6513; band=medium,disagree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,1,,
bird_en_gb,bird,bird,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.63,exact,BNC frequency=36; rank=2794; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,12.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
black_en_gb,black,black,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.46,exact,BNC frequency=249; rank=372; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,4,5,multiple_meanings_review|aoa_uk_difference_over_2_years
blue_en_gb,blue,blue,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.13,exact,BNC frequency=104; rank=1017; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.75,7,aoa_and_uk,8.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
board_en_gb,board,board,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.24,exact,BNC frequency=134; rank=764; band=high,agree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.75,10,aoa_and_uk,10.5,5,9,multiple_meanings_review
boat_en_gb,boat,boat,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.71,exact,BNC frequency=54; rank=1928; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.12,8,aoa_and_uk,11.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
boil_en_gb,boil,boil,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.83,unmatched,,comparison_only,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,12.5,4,5,multiple_meanings_review|aoa_uk_difference_over_2_years
bolt_en_gb,bolt,bolt,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.04,unmatched,,comparison_only,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,8,,multiple_meanings_review
bomb_en_gb,bomb,bomb,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.6,exact,BNC frequency=27; rank=3465; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.5,8,aoa_and_uk,6,1,9,aoa_uk_difference_over_2_years
bombard_en_gb,bombard,bombard,en-GB,medium,low,wordfreq,wordfreq,exact,wordfreq zipf=2.74,unmatched,,comparison_only,candidate_review,upper_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.5,11,aoa_only,10.5,1,,
book_en_gb,book,book,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.43,exact,BNC frequency=243; rank=386; band=high,agree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.75,10,aoa_and_uk,14.5,6,5,multiple_meanings_review|aoa_uk_difference_over_2_years
books_en_gb,books,books,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.15,exact,BNC frequency=131; rank=778; band=high,agree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,5,5,manual_uk_curriculum_fill,,0,5,manual_uk_curriculum_age_fill|source_band:age_5_6
bosom_en_gb,bosom,bosom,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.05,unmatched,,comparison_only,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,3,,multiple_meanings_review
