word_key,match_type,matched_forms,selection_reason,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,pronunciation_fields_changed,grapheme_irregularity_fields_changed
shell_en_gb,exact,shell,Exact MorphoLex row used.,,shell: root:shell,,"MorphoLex-en exact evidence: [shell; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shell)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shelves_en_gb,exact,shelves,Exact MorphoLex row used.,,shelves: root:shelve,,"MorphoLex-en exact evidence: [shelves; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shelve)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shield_en_gb,exact,shield,Exact MorphoLex row used.,,shield: root:shield,,"MorphoLex-en exact evidence: [shield; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shield)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
ship_en_gb,exact,ship,Exact MorphoLex row used.,,ship: root:ship,,"MorphoLex-en exact evidence: [ship; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(ship)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shirt_en_gb,exact,shirt,Exact MorphoLex row used.,,shirt: root:shirt,,"MorphoLex-en exact evidence: [shirt; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(shirt)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shop_en_gb,exact,shop,Exact MorphoLex row used.,,shop: root:shop,,"MorphoLex-en exact evidence: [shop; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shore_en_gb,exact,shore,Exact MorphoLex row used.,,shore: root:shore,,"MorphoLex-en exact evidence: [shore; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shore)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
short_en_gb,exact,short,Exact MorphoLex row used.,,short: root:short,,"MorphoLex-en exact evidence: [short; POS=JJ|NN|RB|VB; Nmorph=1; PRS=0,1,0; segmentation={(short)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
should_en_gb,exact,should,Exact MorphoLex row used.,,should: root:should,,"MorphoLex-en exact evidence: [should; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(should)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shout_en_gb,exact,shout,Exact MorphoLex row used.,,shout: root:shout,,"MorphoLex-en exact evidence: [shout; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(shout)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
show_en_gb,exact,show,Exact MorphoLex row used.,,show: root:show,,"MorphoLex-en exact evidence: [show; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(show)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
shut_en_gb,exact,shut,Exact MorphoLex row used.,,shut: root:shut,,"MorphoLex-en exact evidence: [shut; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(shut)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sick_en_gb,exact,sick,Exact MorphoLex row used.,,sick: root:sick,,"MorphoLex-en exact evidence: [sick; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sick)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sigh_en_gb,exact,sigh,Exact MorphoLex row used.,,sigh: root:sigh,,"MorphoLex-en exact evidence: [sigh; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sigh)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sign_en_gb,exact,sign,Exact MorphoLex row used.,,sign: root:sign,,"MorphoLex-en exact evidence: [sign; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sign)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
signal_en_gb,exact,signal,Exact MorphoLex row used.,,signal: root:sign + suffix:al,,"MorphoLex-en exact evidence: [signal; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(sign)}>al>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
signature_en_gb,exact,signature,Exact MorphoLex row used.,sign + ature,signature: root:sign + suffix:ure,Word family sign/signature; spelling preserves the base/root connection even when pronunciation shifts.,"Word family sign/signature; spelling preserves the base/root connection even when pronunciation shifts. | MorphoLex-en exact evidence: [signature; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(sign)}>ure>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
silent_en_gb,exact,silent,Exact MorphoLex row used.,,silent: root:silent,,"MorphoLex-en exact evidence: [silent; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(silent)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
silk_en_gb,exact,silk,Exact MorphoLex row used.,,silk: root:silk,,"MorphoLex-en exact evidence: [silk; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(silk)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
simple_en_gb,exact,simple,Exact MorphoLex row used.,,simple: root:simple,,"MorphoLex-en exact evidence: [simple; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(simple)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sing_en_gb,exact,sing,Exact MorphoLex row used.,,sing: root:sing,,"MorphoLex-en exact evidence: [sing; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(sing)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sink_en_gb,exact,sink,Exact MorphoLex row used.,,sink: root:sink,,"MorphoLex-en exact evidence: [sink; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(sink)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sip_en_gb,exact,sip,Exact MorphoLex row used.,,sip: root:sip,,"MorphoLex-en exact evidence: [sip; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sip)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sit_en_gb,exact,sit,Exact MorphoLex row used.,,sit: root:sit,,"MorphoLex-en exact evidence: [sit; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(sit)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sitting_en_gb,exact,sitting,Exact MorphoLex row used.,sit + ing,sitting: root:sit,Double the final consonant before -ing in a short-vowel CVC base: sit -> sitting.,"Double the final consonant before -ing in a short-vowel CVC base: sit -> sitting. | MorphoLex-en exact evidence: [sitting; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(sit)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
skip_en_gb,exact,skip,Exact MorphoLex row used.,,skip: root:skip,,"MorphoLex-en exact evidence: [skip; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(skip)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sky_en_gb,exact,sky,Exact MorphoLex row used.,,sky: root:sky,,"MorphoLex-en exact evidence: [sky; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(sky)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sleep_en_gb,exact,sleep,Exact MorphoLex row used.,,sleep: root:sleep,,"MorphoLex-en exact evidence: [sleep; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(sleep)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sleigh_en_gb,exact,sleigh,Exact MorphoLex row used.,,sleigh: root:sleigh,,"MorphoLex-en exact evidence: [sleigh; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(sleigh)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
small_smaller_smallest_en_gb,exact,small,Exact MorphoLex row used.,,small: root:small,,"MorphoLex-en exact evidence: [small; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(small)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
smaller_en_gb,exact,smaller,Exact MorphoLex row used.,,smaller: root:small + suffix:er,,"MorphoLex-en exact evidence: [smaller; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(small)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
smallest_en_gb,exact,smallest,Exact MorphoLex row used.,,smallest: root:small + suffix:est,,"MorphoLex-en exact evidence: [smallest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(small)}>est>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
smile_en_gb,exact,smile,Exact MorphoLex row used.,,smile: root:smile,,"MorphoLex-en exact evidence: [smile; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(smile)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
smiled_en_gb,exact,smiled,Exact MorphoLex row used.,smile + ed,smiled: root:smile,Drop final e before adding -ed: smile -> smiled.,"Drop final e before adding -ed: smile -> smiled. | MorphoLex-en exact evidence: [smiled; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(smile)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
smiling_en_gb,exact,smiling,Exact MorphoLex row used.,,smiling: root:smile,,"MorphoLex-en exact evidence: [smiling; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(smile)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
snail_en_gb,exact,snail,Exact MorphoLex row used.,,snail: root:snail,,"MorphoLex-en exact evidence: [snail; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(snail)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
snake_en_gb,exact,snake,Exact MorphoLex row used.,,snake: root:snake,,"MorphoLex-en exact evidence: [snake; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(snake)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
snow_en_gb,exact,snow,Exact MorphoLex row used.,,snow: root:snow,,"MorphoLex-en exact evidence: [snow; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(snow)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
so_en_gb,exact,so,Exact MorphoLex row used.,,so: root:so,,"MorphoLex-en exact evidence: [so; POS=RB|minor; Nmorph=1; PRS=0,1,0; segmentation={(so)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
soap_en_gb,exact,soap,Exact MorphoLex row used.,,soap: root:soap,,"MorphoLex-en exact evidence: [soap; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(soap)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
social_en_gb,exact,social,Exact MorphoLex row used.,,social: root:socio + suffix:al,,"MorphoLex-en exact evidence: [social; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(socio)>al>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sofa_en_gb,exact,sofa,Exact MorphoLex row used.,,sofa: root:sofa,,"MorphoLex-en exact evidence: [sofa; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(sofa)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
soil_en_gb,exact,soil,Exact MorphoLex row used.,,soil: root:soil,,"MorphoLex-en exact evidence: [soil; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(soil)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
song_en_gb,exact,song,Exact MorphoLex row used.,,song: root:song,,"MorphoLex-en exact evidence: [song; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(song)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
soup_en_gb,exact,soup,Exact MorphoLex row used.,,soup: root:soup,,"MorphoLex-en exact evidence: [soup; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(soup)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sparkle_en_gb,exact,sparkle,Exact MorphoLex row used.,,sparkle: root:sparkle,,"MorphoLex-en exact evidence: [sparkle; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sparkle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
special_en_gb,exact,special,Exact MorphoLex row used.,,special: root:special,,"MorphoLex-en exact evidence: [special; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(special)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
spin_en_gb,exact,spin,Exact MorphoLex row used.,,spin: root:spin,,"MorphoLex-en exact evidence: [spin; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(spin)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
splash_en_gb,exact,splash,Exact MorphoLex row used.,,splash: root:splash,,"MorphoLex-en exact evidence: [splash; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(splash)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
spoon_en_gb,exact,spoon,Exact MorphoLex row used.,,spoon: root:spoon,,"MorphoLex-en exact evidence: [spoon; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(spoon)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
spray_en_gb,exact,spray,Exact MorphoLex row used.,,spray: root:spray,,"MorphoLex-en exact evidence: [spray; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(spray)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stain_en_gb,exact,stain,Exact MorphoLex row used.,,stain: root:stain,,"MorphoLex-en exact evidence: [stain; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stain)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
star_en_gb,exact,star,Exact MorphoLex row used.,,star: root:star,,"MorphoLex-en exact evidence: [star; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(star)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
started_en_gb,exact,started,Exact MorphoLex row used.,,started: root:start,,"MorphoLex-en exact evidence: [started; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(start)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
station_en_gb,exact,station,Exact MorphoLex row used.,,station: root:stat + suffix:ion,,"MorphoLex-en exact evidence: [station; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(stat)>ion>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stay_en_gb,exact,stay,Exact MorphoLex row used.,,stay: root:stay,,"MorphoLex-en exact evidence: [stay; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(stay)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
steak_en_gb,exact,steak,Exact MorphoLex row used.,,steak: root:steak,,"MorphoLex-en exact evidence: [steak; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(steak)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stitch_en_gb,exact,stitch,Exact MorphoLex row used.,,stitch: root:stitch,,"MorphoLex-en exact evidence: [stitch; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stitch)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stone_en_gb,exact,stone,Exact MorphoLex row used.,,stone: root:stone,,"MorphoLex-en exact evidence: [stone; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stone)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stop_en_gb,exact,stop,Exact MorphoLex row used.,,stop: root:stop,,"MorphoLex-en exact evidence: [stop; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stopped_en_gb,exact,stopped,Exact MorphoLex row used.,stop + ed,stopped: root:stop,Double the final consonant before -ed in a short-vowel CVC base: stop -> stopped.,"Double the final consonant before -ed in a short-vowel CVC base: stop -> stopped. | MorphoLex-en exact evidence: [stopped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stopping_en_gb,exact,stopping,Exact MorphoLex row used.,,stopping: root:stop,,"MorphoLex-en exact evidence: [stopping; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(stop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
store_en_gb,exact,store,Exact MorphoLex row used.,,store: root:store,,"MorphoLex-en exact evidence: [store; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(store)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stories_en_gb,exact,stories,Exact MorphoLex row used.,,stories: root:story,,"MorphoLex-en exact evidence: [stories; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(story)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
storm_en_gb,exact,storm,Exact MorphoLex row used.,,storm: root:storm,,"MorphoLex-en exact evidence: [storm; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(storm)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
story_en_gb,exact,story,Exact MorphoLex row used.,,story: root:story,,"MorphoLex-en exact evidence: [story; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(story)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
strange_en_gb,exact,strange,Exact MorphoLex row used.,,strange: root:strange,,"MorphoLex-en exact evidence: [strange; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(strange)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
string_en_gb,exact,string,Exact MorphoLex row used.,,string: root:string,,"MorphoLex-en exact evidence: [string; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(string)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
instruct_en_gb,exact,instruct,Exact MorphoLex row used.,,instruct: prefix:in + root:struct,,"MorphoLex-en exact evidence: [instruct; POS=VB; Nmorph=2; PRS=1,1,0; segmentation={<in<(struct)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
studies_en_gb,exact,studies,Exact MorphoLex row used.,,studies: root:stud + suffix:y,,"MorphoLex-en exact evidence: [studies; POS=NN|VB; Nmorph=2; PRS=0,1,1; segmentation={(stud)>y>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
stuff_en_gb,exact,stuff,Exact MorphoLex row used.,,stuff: root:stuff,,"MorphoLex-en exact evidence: [stuff; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(stuff)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
submarine_en_gb,exact,submarine,Exact MorphoLex row used.,,submarine: prefix:sub + root:marine,,"MorphoLex-en exact evidence: [submarine; POS=NN; Nmorph=2; PRS=1,1,0; segmentation=<sub<{(marine)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
subtle_en_gb,exact,subtle,Exact MorphoLex row used.,,subtle: root:subtle,,"MorphoLex-en exact evidence: [subtle; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(subtle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
suggestion_en_gb,exact,suggestion,Exact MorphoLex row used.,,suggestion: root:suggest + suffix:ion,,"MorphoLex-en exact evidence: [suggestion; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(suggest)}>ion>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
suit_en_gb,exact,suit,Exact MorphoLex row used.,,suit: root:suit,,"MorphoLex-en exact evidence: [suit; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(suit)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
summer_en_gb,exact,summer,Exact MorphoLex row used.,,summer: root:summer,,"MorphoLex-en exact evidence: [summer; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(summer)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
