row_number,word_key,field,removed_value,reason
604,red_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
605,remember_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
606,replay_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
607,replayed_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
608,rescue_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
609,rewrite_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
610,rich_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
610,rich_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
610,rich_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
610,rich_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
611,rick_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
611,rick_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
611,rick_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
611,rick_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
612,rid_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
612,rid_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
612,rid_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
612,rid_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
613,right_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
614,ring_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
615,rip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
615,rip_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
615,rip_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
615,rip_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
616,ritual_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
617,road_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
617,road_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
617,road_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
617,road_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
618,roar_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
619,robot_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
620,rock_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
621,rode_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
621,rode_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
621,rode_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
621,rode_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
622,rope_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
623,rose_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
624,rough_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
625,rude_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
626,run_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
627,runner_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
628,running_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
629,runs_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
630,sad_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
631,sadder_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
632,saddest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
633,sadly_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
634,sadness_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
635,said_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
636,sailor_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
637,same_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
637,same_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
637,same_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
637,same_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
638,sat_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
638,sat_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
638,sat_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
638,sat_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
639,saw_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
640,say_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
640,say_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
640,say_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
640,say_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
641,says_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
642,scene_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
643,scent_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
644,school_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
645,science_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
646,scissors_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
647,score_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
648,scrap_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
649,sea_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
650,search_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
651,see_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
652,separate_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
653,shan_t_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
654,shape_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
654,shape_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
654,shape_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
654,shape_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
655,share_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
656,she_s_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
657,shell_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
657,shell_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
657,shell_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
657,shell_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
658,shelves_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
659,shield_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
660,ship_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
660,ship_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
660,ship_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
660,ship_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
661,shirt_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
662,shop_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
662,shop_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
662,shop_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
662,shop_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
663,shore_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
664,short_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
665,should_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
666,shout_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
667,show_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
668,shut_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
668,shut_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
668,shut_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
668,shut_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
669,sick_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
670,sigh_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
671,sign_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
672,signal_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
673,signature_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
674,silent_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
675,silk_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
676,simple_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
677,sing_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
678,sink_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
679,sip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
679,sip_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
679,sip_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
679,sip_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
680,sit_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
680,sit_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
680,sit_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
680,sit_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
681,sitting_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
682,skip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
683,sky_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
684,sleep_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
685,sleigh_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
686,small_smaller_smallest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
687,smaller_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
688,smallest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
689,smile_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
690,smiled_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
691,smiling_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
692,snail_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
692,snail_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
692,snail_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
692,snail_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
693,snake_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
694,snow_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
695,so_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
696,soap_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
696,soap_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
696,soap_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
696,soap_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
697,social_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
698,sofa_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
699,soil_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
700,song_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
701,soup_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
702,sparkle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
703,special_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
704,spin_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
705,splash_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
706,spoon_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
707,spray_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
708,stain_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
708,stain_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
708,stain_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
708,stain_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
709,star_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
710,started_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
711,station_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
712,stay_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
712,stay_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
712,stay_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
712,stay_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
713,steak_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
714,stitch_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
715,stone_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
716,stop_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
717,stopped_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
718,stopping_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
719,store_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
720,stories_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
721,storm_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
722,story_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
723,strange_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
724,string_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
725,instruct_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
726,studies_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
727,stuff_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
728,submarine_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
729,subtle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
730,suggestion_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
731,suit_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
732,summer_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
733,sun_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
734,sunshine_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
735,superman_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
736,supermarket_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
737,swim_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
738,swimming_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
739,sword_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
740,table_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
741,tail_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
741,tail_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
741,tail_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
741,tail_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
742,take_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
743,talk_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
744,tall_taller_tallest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
745,taller_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
746,tallest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
747,tap_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
747,tap_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
747,tap_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
747,tap_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
748,teacher_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
749,team_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
750,teeth_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
751,telephone_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
752,ten_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
752,ten_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
752,ten_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
752,ten_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
753,tension_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
754,thank_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
755,thankful_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
756,that_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
757,the_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
758,their_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
759,theme_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
760,then_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
761,there_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
762,thermometer_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
763,these_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
764,they_d_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
765,they_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
766,they_ll_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
767,they_re_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
768,thick_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
768,thick_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
768,thick_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
768,thick_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
769,thin_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
769,thin_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
769,thin_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
769,thin_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
770,thing_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
770,thing_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
770,thing_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
770,thing_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
771,third_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
772,this_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
773,through_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
774,throw_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
775,thumb_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
775,thumb_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
775,thumb_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
775,thumb_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
776,tick_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
776,tick_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
776,tick_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
776,tick_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
777,tie_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
778,tying_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
779,tiger_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
780,time_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
781,to_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
