word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes,child_language_review,british_english_review,accessibility_review,final_decision
grief_en_gb,grief,early_primary,low,The class practised the word grief.,5,The class practised the word grief.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
quantity_en_gb,quantity,early_primary,high,The class practised the word quantity.,5,The class practised the word quantity.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
submission_en_gb,submission,lower_secondary,high,The class practised the word submission.,5,The class practised the word submission.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
rainbow_en_gb,rainbow,early_primary,medium,The class practised the word rainbow.,5,The class practised the word rainbow.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
scare_en_gb,scare,early_primary,low,The class practised the word scare.,5,The class practised the word scare.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
monkey_en_gb,monkey,early_primary,medium,The class practised the word monkey.,5,The class practised the word monkey.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
reign_en_gb,reign,early_primary,low,The class practised the word reign.,5,The class practised the word reign.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
tremendous_en_gb,tremendous,early_primary,high,The class practised the word tremendous.,5,The class practised the word tremendous.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
laundry_en_gb,laundry,early_primary,medium,The class practised the word laundry.,5,The class practised the word laundry.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
tolerance_en_gb,tolerance,upper_primary,high,The class practised the word tolerance.,5,The class practised the word tolerance.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
adorable_en_gb,adorable,early_primary,high,The class practised the word adorable.,5,The class practised the word adorable.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
could_ve_en_gb,could've,early_primary,medium,The class practised the word could've.,5,The class practised the word could've.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
fried_en_gb,fried,early_primary,low,The class practised the word fried.,5,The class practised the word fried.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
martial_en_gb,martial,lower_secondary,medium,The class practised the word martial.,5,The class practised the word martial.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
cemetery_en_gb,cemetery,early_primary,high,The class practised the word cemetery.,5,The class practised the word cemetery.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
observe_en_gb,observe,early_primary,medium,The class practised the word observe.,5,The class practised the word observe.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
subway_en_gb,subway,early_primary,medium,The class practised the word subway.,5,The class practised the word subway.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
ignorant_en_gb,ignorant,middle_primary,high,The class practised the word ignorant.,5,The class practised the word ignorant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
stack_en_gb,stack,early_primary,low,The class practised the word stack.,5,The class practised the word stack.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
beg_en_gb,beg,early_primary,low,The class practised the word beg.,5,The class practised the word beg.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
diesel_en_gb,diesel,early_primary,medium,The class practised the word diesel.,5,The class practised the word diesel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
foul_en_gb,foul,middle_primary,low,The class practised the word foul.,5,The class practised the word foul.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
alter_en_gb,alter,upper_primary,medium,The class practised the word alter.,5,The class practised the word alter.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
rhythm_en_gb,rhythm,early_primary,medium,The class practised the word rhythm.,5,The class practised the word rhythm.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
ignorance_en_gb,ignorance,middle_primary,high,The class practised the word ignorance.,5,The class practised the word ignorance.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sketch_en_gb,sketch,middle_primary,low,The class practised the word sketch.,5,The class practised the word sketch.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
reasonably_en_gb,reasonably,early_primary,high,The class practised the word reasonably.,5,The class practised the word reasonably.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
fur_en_gb,fur,early_primary,low,The class practised the word fur.,5,The class practised the word fur.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
varied_en_gb,varied,early_primary,medium,The class practised the word varied.,5,The class practised the word varied.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
differ_en_gb,differ,early_primary,medium,The class practised the word differ.,5,The class practised the word differ.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
fusion_en_gb,fusion,upper_primary,medium,The class practised the word fusion.,5,The class practised the word fusion.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
dictionary_en_gb,dictionary,early_primary,high,The class practised the word dictionary.,5,The class practised the word dictionary.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
anchor_en_gb,anchor,early_primary,medium,The class practised the word anchor.,5,The class practised the word anchor.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
possess_en_gb,possess,early_primary,medium,The class practised the word possess.,5,The class practised the word possess.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
accommodate_en_gb,accommodate,middle_primary,high,The class practised the word accommodate.,5,The class practised the word accommodate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
convenience_en_gb,convenience,middle_primary,high,The class practised the word convenience.,5,The class practised the word convenience.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
orchestra_en_gb,orchestra,middle_primary,high,The class practised the word orchestra.,5,The class practised the word orchestra.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
specially_en_gb,specially,middle_primary,high,The class practised the word specially.,5,The class practised the word specially.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
transparent_en_gb,transparent,early_primary,high,The class practised the word transparent.,5,The class practised the word transparent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sail_en_gb,sail,early_primary,low,The class practised the word sail.,5,The class practised the word sail.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
kindly_en_gb,kindly,early_primary,medium,The class practised the word kindly.,5,The class practised the word kindly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
considerably_en_gb,considerably,middle_primary,high,The class practised the word considerably.,5,The class practised the word considerably.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
behave_en_gb,behave,early_primary,medium,The class practised the word behave.,5,The class practised the word behave.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
pause_en_gb,pause,early_primary,low,The class practised the word pause.,5,The class practised the word pause.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
re_elect_en_gb,re-elect,early_primary,medium,The class practised the word re-elect.,5,The class practised the word re-elect.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
dancer_en_gb,dancer,early_primary,medium,The class practised the word dancer.,5,The class practised the word dancer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
injection_en_gb,injection,middle_primary,high,The class practised the word injection.,5,The class practised the word injection.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
consistency_en_gb,consistency,upper_primary,high,The class practised the word consistency.,5,The class practised the word consistency.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
expectation_en_gb,expectation,early_primary,high,The class practised the word expectation.,5,The class practised the word expectation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sore_en_gb,sore,early_primary,low,The class practised the word sore.,5,The class practised the word sore.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
straw_en_gb,straw,early_primary,low,The class practised the word straw.,5,The class practised the word straw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
child_s_en_gb,child's,early_primary,medium,The class practised the word child's.,5,The class practised the word child's.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
fossil_en_gb,fossil,middle_primary,medium,The class practised the word fossil.,5,The class practised the word fossil.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
freight_en_gb,freight,early_primary,medium,The class practised the word freight.,5,The class practised the word freight.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
slower_en_gb,slower,early_primary,medium,The class practised the word slower.,5,The class practised the word slower.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
bicycle_en_gb,bicycle,early_primary,medium,The class practised the word bicycle.,5,The class practised the word bicycle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
irrelevant_en_gb,irrelevant,lower_secondary,high,The class practised the word irrelevant.,5,The class practised the word irrelevant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sensible_en_gb,sensible,middle_primary,high,The class practised the word sensible.,5,The class practised the word sensible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
jaw_en_gb,jaw,middle_primary,low,The class practised the word jaw.,5,The class practised the word jaw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
whale_en_gb,whale,early_primary,low,The class practised the word whale.,5,The class practised the word whale.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
colleague_en_gb,colleague,upper_primary,medium,The class practised the word colleague.,5,The class practised the word colleague.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
prophet_en_gb,prophet,middle_primary,medium,The class practised the word prophet.,5,The class practised the word prophet.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
curiosity_en_gb,curiosity,middle_primary,high,The class practised the word curiosity.,5,The class practised the word curiosity.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
bullying_en_gb,bullying,early_primary,medium,The class practised the word bullying.,5,The class practised the word bullying.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
occurring_en_gb,occurring,early_primary,high,The class practised the word occurring.,5,The class practised the word occurring.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
berry_en_gb,berry,early_primary,medium,The class practised the word berry.,5,The class practised the word berry.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
thorough_en_gb,thorough,early_primary,medium,The class practised the word thorough.,5,The class practised the word thorough.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
compatible_en_gb,compatible,lower_secondary,high,The class practised the word compatible.,5,The class practised the word compatible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
licence_en_gb,licence,upper_primary,medium,The class practised the word licence.,5,The class practised the word licence.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
resign_en_gb,resign,early_primary,medium,The class practised the word resign.,5,The class practised the word resign.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
forbidden_en_gb,forbidden,early_primary,high,The class practised the word forbidden.,5,The class practised the word forbidden.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
skirt_en_gb,skirt,upper_primary,low,The class practised the word skirt.,5,The class practised the word skirt.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
stir_en_gb,stir,middle_primary,low,The class practised the word stir.,5,The class practised the word stir.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
girl_s_en_gb,girl's,early_primary,low,The class practised the word girl's.,5,The class practised the word girl's.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
puzzle_en_gb,puzzle,early_primary,medium,The class practised the word puzzle.,5,The class practised the word puzzle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
wreck_en_gb,wreck,early_primary,low,The class practised the word wreck.,5,The class practised the word wreck.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
waist_en_gb,waist,middle_primary,low,The class practised the word waist.,5,The class practised the word waist.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
conscience_en_gb,conscience,early_primary,medium,The class practised the word conscience.,5,The class practised the word conscience.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
collision_en_gb,collision,early_primary,high,The class practised the word collision.,5,The class practised the word collision.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
correction_en_gb,correction,early_primary,high,The class practised the word correction.,5,The class practised the word correction.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
dramatically_en_gb,dramatically,middle_primary,high,The class practised the word dramatically.,5,The class practised the word dramatically.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
ambitious_en_gb,ambitious,early_primary,high,The class practised the word ambitious.,5,The class practised the word ambitious.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
pencil_en_gb,pencil,early_primary,medium,The class practised the word pencil.,5,The class practised the word pencil.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
brake_en_gb,brake,upper_primary,low,The class practised the word brake.,5,The class practised the word brake.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
limiting_en_gb,limiting,middle_primary,medium,The class practised the word limiting.,5,The class practised the word limiting.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
tense_en_gb,tense,early_primary,low,The class practised the word tense.,5,The class practised the word tense.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
bargain_en_gb,bargain,early_primary,medium,The class practised the word bargain.,5,The class practised the word bargain.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
elegant_en_gb,elegant,middle_primary,medium,The class practised the word elegant.,5,The class practised the word elegant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sovereign_en_gb,sovereign,lower_secondary,medium,The class practised the word sovereign.,5,The class practised the word sovereign.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
automobile_en_gb,automobile,early_primary,high,The class practised the word automobile.,5,The class practised the word automobile.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
supervision_en_gb,supervision,middle_primary,high,The class practised the word supervision.,5,The class practised the word supervision.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
