word_key,raw_morpholex_segmentation,raw_morpholex_pos,morphology_parts,feature_keys,morphology_joins,transformation_notes,word_sum,analysis_status,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
hay_en_gb,{(hay)},,"[{""text"":""hay"",""type"":""base""}]","[""BASE""]",[],,hay,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
sack_en_gb,{(sack)},,"[{""text"":""sack"",""type"":""base""}]","[""BASE""]",[],,sack,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
stare_en_gb,{(stare)},,"[{""text"":""stare"",""type"":""base""}]","[""BASE""]",[],,stare,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
catalogue_en_gb,{(catalogue)},,"[{""text"":""catalogue"",""type"":""base""}]","[""BASE""]",[],,catalogue,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
compliment_en_gb,{(compliment)},,"[{""text"":""compliment"",""type"":""base""}]","[""BASE""]",[],,compliment,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
rebuild_en_gb,<re<{(build)},,"[{""text"":""re"",""type"":""prefix""},{""text"":""build"",""type"":""base""}]","[""PREFIX"",""BASE""]","[""plus""]",,re + build → rebuild,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
obsession_en_gb,{(obsess)}>ion>,,"[{""text"":""obsess"",""type"":""base""},{""text"":""ion"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,obsess + ion → obsession,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
progression_en_gb,{<pro<(gress)}>ion>,,"[{""text"":""pro"",""type"":""prefix""},{""text"":""gress"",""type"":""root""},{""text"":""ion"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,pro + gress + ion → progression,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
sensation_en_gb,{(sense)}>ate>>ion>,,"[{""text"":""sens"",""type"":""root""},{""text"":""ation"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,sens + ation → sensation,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
confidential_en_gb,{(confide)}>ance>>al>,,"[{""text"":""confid"",""type"":""root""},{""text"":""ent"",""type"":""suffix""},{""text"":""ial"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,confid + ent + ial → confidential,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
transparency_en_gb,{<trans<(par)>ance>}>y>,,"[{""text"":""trans"",""type"":""prefix""},{""text"":""par"",""type"":""root""},{""text"":""ency"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,trans + par + ency → transparency,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
champagne_en_gb,{(champagne)},,"[{""text"":""champagne"",""type"":""base""}]","[""BASE""]",[],,champagne,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
drought_en_gb,{(drought)},,"[{""text"":""drought"",""type"":""base""}]","[""BASE""]",[],,drought,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
sincerely_en_gb,{(sincere)}>ly>,,"[{""text"":""sincere"",""type"":""base""},{""text"":""ly"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,sincere + ly → sincerely,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
fry_en_gb,{(fry)},,"[{""text"":""fry"",""type"":""base""}]","[""BASE""]",[],,fry,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
bury_en_gb,{(bury)},,"[{""text"":""bury"",""type"":""base""}]","[""BASE""]",[],,bury,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
mosque_en_gb,{(mosque)},,"[{""text"":""mosque"",""type"":""base""}]","[""BASE""]",[],,mosque,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
plague_en_gb,{(plague)},,"[{""text"":""plague"",""type"":""base""}]","[""BASE""]",[],,plague,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
rogue_en_gb,{(rogue)},,"[{""text"":""rogue"",""type"":""base""}]","[""BASE""]",[],,rogue,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
tomb_en_gb,{(tomb)},,"[{""text"":""tomb"",""type"":""base""}]","[""BASE""]",[],,tomb,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
shiny_en_gb,{(shine)}>y>,,"[{""text"":""shine"",""type"":""base""},{""text"":""y"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <e> in <shine> is omitted before <y>.,shine + y → shiny,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
confession_en_gb,{(confess)}>ion>,,"[{""text"":""confess"",""type"":""base""},{""text"":""ion"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,confess + ion → confession,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
interfere_en_gb,{<inter<(fere)},,"[{""text"":""inter"",""type"":""prefix""},{""text"":""fere"",""type"":""root""}]","[""PREFIX"",""ROOT""]","[""plus""]",,inter + fere → interfere,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
haul_en_gb,{(haul)},,"[{""text"":""haul"",""type"":""base""}]","[""BASE""]",[],,haul,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
thief_en_gb,{(thief)},,"[{""text"":""thief"",""type"":""base""}]","[""BASE""]",[],,thief,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
robbed_en_gb,{(rob)},,"[{""text"":""rob"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",Double the final consonant before adding the suffix.,rob + ed → robbed,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Re-evaluated child-facing analysis: the current word transparently contains a recognisable base plus the productive suffix <ed>. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
choir_en_gb,{(choir)},,"[{""text"":""choir"",""type"":""base""}]","[""BASE""]",[],,choir,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
committing_en_gb,{(commit)},,"[{""text"":""commit"",""type"":""base""},{""text"":""ing"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",Double the final consonant before adding the suffix.,commit + ing → committing,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: inflection. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
baron_en_gb,{(baron)},,"[{""text"":""baron"",""type"":""base""}]","[""BASE""]",[],,baron,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
whistle_en_gb,{(whistle)},,"[{""text"":""whistle"",""type"":""base""}]","[""BASE""]",[],,whistle,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
uncommon_en_gb,<un<{(common)},,"[{""text"":""un"",""type"":""prefix""},{""text"":""common"",""type"":""base""}]","[""PREFIX"",""BASE""]","[""plus""]",,un + common → uncommon,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
dominate_en_gb,{(domin)>ate>},,"[{""text"":""domin"",""type"":""root""},{""text"":""ate"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,domin + ate → dominate,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
bully_en_gb,{(bully)},,"[{""text"":""bully"",""type"":""base""}]","[""BASE""]",[],,bully,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
hiking_en_gb,{(hike)},,"[{""text"":""hike"",""type"":""base""},{""text"":""ing"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <e> in <hike> is omitted before <ing>.,hike + ing → hiking,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
swallow_en_gb,{(swallow)},,"[{""text"":""swallow"",""type"":""base""}]","[""BASE""]",[],,swallow,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
marshal_en_gb,{(marshall)},,"[{""text"":""marshal"",""type"":""base""}]","[""BASE""]",[],,marshal,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
referee_en_gb,{(refer)}>ee>,,"[{""text"":""refer"",""type"":""base""},{""text"":""ee"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,refer + ee → referee,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
surf_en_gb,{(surf)},,"[{""text"":""surf"",""type"":""base""}]","[""BASE""]",[],,surf,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
monkeys_en_gb,{(monkey)},,"[{""text"":""monkey"",""type"":""base""},{""text"":""s"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,monkey + s → monkeys,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: inflection. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
dough_en_gb,{(dough)},,"[{""text"":""dough"",""type"":""base""}]","[""BASE""]",[],,dough,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
heavier_en_gb,{(heavy)}>er>,,"[{""text"":""heavy"",""type"":""base""},{""text"":""er"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,heavy + er → heavier,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: inflection. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
incomplete_en_gb,<im<{(complete)},,"[{""text"":""in"",""type"":""prefix""},{""text"":""complete"",""type"":""base""}]","[""PREFIX"",""BASE""]","[""plus""]",,in + complete → incomplete,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
desirable_en_gb,{(desire)}>able>,,"[{""text"":""desire"",""type"":""base""},{""text"":""able"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",Drop the final e before adding the suffix.,desire + able → desirable,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
farther_en_gb,{(farther)},,"[{""text"":""farther"",""type"":""base""}]","[""BASE""]",[],,farther,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
tolerate_en_gb,{(toler)>ate>},,"[{""text"":""toler"",""type"":""root""},{""text"":""ate"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,toler + ate → tolerate,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
swan_en_gb,{(swan)},,"[{""text"":""swan"",""type"":""base""}]","[""BASE""]",[],,swan,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
heel_en_gb,{(heel)},,"[{""text"":""heel"",""type"":""base""}]","[""BASE""]",[],,heel,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
sincere_en_gb,{(sincere)},,"[{""text"":""sincere"",""type"":""base""}]","[""BASE""]",[],,sincere,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
slaughter_en_gb,{(slaughter)},,"[{""text"":""slaughter"",""type"":""base""}]","[""BASE""]",[],,slaughter,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
superstar_en_gb,<super<{(star)},,"[{""text"":""super"",""type"":""prefix""},{""text"":""star"",""type"":""base""}]","[""PREFIX"",""BASE""]","[""plus""]",,super + star → superstar,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
