word_key,normalised_word,syllables,letter_count,phoneme_count,syllable_points,length_points,irregularity_band,irregularity_points,morphology_depth,morphology_points,has_schwa,mismatch_flag,structural_score,complexity_level,frequency_band,age_band,irregularity_note_source,banding_version
says_en_gb,says,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
scene_en_gb,scene,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
scent_en_gb,scent,1,5,4,0,1,0,0,1,0,False,False,1,1,medium,upper_primary,,banding_v1.1_2026-07-04.preview
school_en_gb,school,1,6,4,0,1,1,2,1,0,False,False,3,2,high,early_primary,Greek ch for k,banding_v1.1_2026-07-04.preview
science_en_gb,science,1,7,5,0,2,0,0,2,1,True,False,4,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
scissors_en_gb,scissors,2,8,5,1,2,0,0,1,0,True,True,5,2,medium,early_primary,,banding_v1.1_2026-07-04.preview
score_en_gb,score,1,5,3,0,1,0,0,1,0,False,False,1,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
scrap_en_gb,scrap,1,5,5,0,1,0,0,1,0,False,False,1,1,medium,upper_primary,,banding_v1.1_2026-07-04.preview
sea_en_gb,sea,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
search_en_gb,search,1,6,3,0,1,0,0,1,0,False,True,2,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
see_en_gb,see,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
separate_en_gb,separate,3,8,6,2,2,1,2,2,1,True,False,8,3,high,middle_primary,medial weak vowel,banding_v1.1_2026-07-04.preview
shan_t_en_gb,shan't,1,5,4,0,1,0,0,1,0,False,False,1,1,low,lower_secondary,,banding_v1.1_2026-07-04.preview
shape_en_gb,shape,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
share_en_gb,share,1,5,2,0,1,0,0,1,0,True,True,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
she_s_en_gb,she's,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
shell_en_gb,shell,1,5,3,0,1,0,0,1,0,False,False,1,1,high,mid_secondary,regular,banding_v1.1_2026-07-04.preview
shelves_en_gb,shelves,1,7,5,0,2,0,0,1,0,False,False,2,2,medium,early_primary,,banding_v1.1_2026-07-04.preview
shield_en_gb,shield,1,6,4,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
ship_en_gb,ship,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
shirt_en_gb,shirt,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
shop_en_gb,shop,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
shore_en_gb,shore,1,5,2,0,1,0,0,1,0,False,True,2,2,high,early_primary,,banding_v1.1_2026-07-04.preview
short_en_gb,short,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
should_en_gb,should,1,6,3,0,1,2,4,1,0,False,True,6,3,high,middle_primary,ould word,banding_v1.1_2026-07-04.preview
shout_en_gb,shout,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
show_en_gb,show,1,4,2,0,0,0,0,1,0,True,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
shut_en_gb,shut,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
sick_en_gb,sick,1,4,3,0,0,0,0,1,0,False,False,0,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
sigh_en_gb,sigh,1,4,2,0,0,0,0,1,0,False,False,0,1,medium,middle_primary,,banding_v1.1_2026-07-04.preview
sign_en_gb,sign,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
signal_en_gb,signal,2,6,6,1,1,0,0,2,1,True,False,4,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
signature_en_gb,signature,3,9,7,2,3,0,0,2,1,True,False,7,3,high,middle_primary,,banding_v1.1_2026-07-04.preview
silent_en_gb,silent,2,6,6,1,1,0,0,1,0,True,False,3,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
silk_en_gb,silk,1,4,4,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
simple_en_gb,simple,2,6,6,1,1,0,0,1,0,True,False,3,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
sing_en_gb,sing,1,4,3,0,0,0,0,1,0,False,False,0,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
sink_en_gb,sink,1,4,4,0,0,0,0,1,0,False,False,0,1,high,mid_secondary,,banding_v1.1_2026-07-04.preview
sip_en_gb,sip,1,3,3,0,0,0,0,1,0,False,False,0,1,medium,early_primary,regular,banding_v1.1_2026-07-04.preview
sit_en_gb,sit,1,3,3,0,0,0,0,1,0,False,False,0,1,high,upper_primary,regular,banding_v1.1_2026-07-04.preview
sitting_en_gb,sitting,2,7,5,1,2,0,0,1,0,False,False,3,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
skip_en_gb,skip,1,4,4,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
sky_en_gb,sky,1,3,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
sleep_en_gb,sleep,1,5,4,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
sleigh_en_gb,sleigh,1,6,3,0,1,0,0,1,0,False,True,2,2,low,early_primary,,banding_v1.1_2026-07-04.preview
small_smaller_smallest_en_gb,small,1,5,4,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
smaller_en_gb,smaller,2,7,5,1,2,0,0,2,1,True,False,5,2,high,early_primary,,banding_v1.1_2026-07-04.preview
smallest_en_gb,smallest,2,8,7,1,2,0,0,2,1,True,False,5,2,high,early_primary,,banding_v1.1_2026-07-04.preview
smile_en_gb,smile,1,5,4,0,1,1,2,1,0,False,False,3,2,high,early_primary,split digraph i-e,banding_v1.1_2026-07-04.preview
smiled_en_gb,smiled,1,6,5,0,1,1,2,1,0,False,False,3,2,medium,early_primary,past tense drop e,banding_v1.1_2026-07-04.preview
smiling_en_gb,smiling,2,7,6,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
snail_en_gb,snail,1,5,4,0,1,1,2,1,0,False,False,3,2,medium,early_primary,long ai with ai,banding_v1.1_2026-07-04.preview
snake_en_gb,snake,1,5,4,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
snow_en_gb,snow,1,4,3,0,0,1,2,1,0,True,False,3,2,high,upper_primary,final ow,banding_v1.1_2026-07-04.preview
so_en_gb,so,1,2,2,0,0,0,0,1,0,True,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
soap_en_gb,soap,1,4,3,0,0,0,0,1,0,True,False,1,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
social_en_gb,social,2,6,5,1,1,1,2,2,1,True,False,6,3,high,middle_primary,final cial,banding_v1.1_2026-07-04.preview
sofa_en_gb,sofa,2,4,4,1,0,1,2,1,0,True,False,4,2,medium,middle_primary,final unstressed a,banding_v1.1_2026-07-04.preview
soil_en_gb,soil,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
song_en_gb,song,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
soup_en_gb,soup,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
sparkle_en_gb,sparkle,2,7,6,1,2,0,0,1,0,True,False,4,2,medium,upper_primary,,banding_v1.1_2026-07-04.preview
special_en_gb,special,2,7,6,1,2,0,0,1,0,True,False,4,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
spin_en_gb,spin,1,4,4,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
splash_en_gb,splash,1,6,5,0,1,0,0,1,0,False,False,1,1,medium,early_primary,,banding_v1.1_2026-07-04.preview
spoon_en_gb,spoon,1,5,4,0,1,0,0,1,0,False,False,1,1,medium,later_review,,banding_v1.1_2026-07-04.preview
spray_en_gb,spray,1,5,4,0,1,0,0,1,0,False,False,1,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
stain_en_gb,stain,1,5,4,0,1,0,0,1,0,False,False,1,1,medium,upper_primary,regular,banding_v1.1_2026-07-04.preview
star_en_gb,star,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
started_en_gb,started,2,7,6,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
station_en_gb,station,2,7,6,1,2,1,2,2,1,True,False,7,3,high,middle_primary,final tion,banding_v1.1_2026-07-04.preview
stay_en_gb,stay,1,4,3,0,0,0,0,1,0,False,False,0,1,high,upper_primary,regular,banding_v1.1_2026-07-04.preview
steak_en_gb,steak,1,5,4,0,1,0,0,1,0,False,False,1,1,medium,early_primary,,banding_v1.1_2026-07-04.preview
stitch_en_gb,stitch,1,6,4,0,1,0,0,1,0,False,False,1,1,medium,middle_primary,,banding_v1.1_2026-07-04.preview
stone_en_gb,stone,1,5,4,0,1,1,2,1,0,True,False,4,2,high,lower_secondary,split digraph o-e,banding_v1.1_2026-07-04.preview
stop_en_gb,stop,1,4,4,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
stopped_en_gb,stopped,1,7,5,0,2,1,2,1,0,False,False,4,2,high,early_primary,past tense double final consonant,banding_v1.1_2026-07-04.preview
stopping_en_gb,stopping,2,8,6,1,2,1,2,1,0,False,False,5,2,high,early_primary,ing double final consonant,banding_v1.1_2026-07-04.preview
store_en_gb,store,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
stories_en_gb,stories,2,7,6,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
storm_en_gb,storm,1,5,4,0,1,0,0,1,0,False,False,1,1,high,lower_secondary,,banding_v1.1_2026-07-04.preview
story_en_gb,story,2,5,5,1,1,0,0,1,0,False,False,2,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
strange_en_gb,strange,1,7,6,0,2,0,0,1,0,False,False,2,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
string_en_gb,string,1,6,5,0,1,0,0,1,0,False,False,1,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
studies_en_gb,studies,2,7,6,1,2,1,2,2,1,False,False,6,3,high,early_primary,present tense y to ies,banding_v1.1_2026-07-04.preview
stuff_en_gb,stuff,1,5,4,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
submarine_en_gb,submarine,3,9,8,2,3,0,0,2,1,True,False,7,3,medium,middle_primary,,banding_v1.1_2026-07-04.preview
subtle_en_gb,subtle,2,6,5,1,1,0,0,1,0,True,False,3,2,high,mid_secondary,,banding_v1.1_2026-07-04.preview
suggestion_en_gb,suggestion,3,10,8,2,3,0,0,2,1,True,False,7,3,high,upper_primary,,banding_v1.1_2026-07-04.preview
suit_en_gb,suit,1,4,3,0,0,0,0,1,0,False,False,0,1,high,lower_secondary,,banding_v1.1_2026-07-04.preview
summer_en_gb,summer,2,6,4,1,1,2,4,1,0,True,False,7,3,high,early_primary,remembered double letter word,banding_v1.1_2026-07-04.preview
sun_en_gb,sun,1,3,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
sunshine_en_gb,sunshine,2,8,6,1,2,0,0,2,1,False,False,4,2,high,early_primary,,banding_v1.1_2026-07-04.preview
superman_en_gb,superman,3,8,7,2,2,0,0,2,1,True,False,6,3,high,middle_primary,,banding_v1.1_2026-07-04.preview
supermarket_en_gb,supermarket,4,11,9,3,3,0,0,2,1,True,False,8,3,medium,middle_primary,,banding_v1.1_2026-07-04.preview
swim_en_gb,swim,1,4,4,0,0,0,0,1,0,False,False,0,1,high,lower_secondary,,banding_v1.1_2026-07-04.preview
swimming_en_gb,swimming,2,8,6,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
sword_en_gb,sword,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
table_en_gb,table,2,5,5,1,1,0,0,1,0,True,False,3,2,high,upper_primary,,banding_v1.1_2026-07-04.preview
tail_en_gb,tail,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
take_en_gb,take,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
talk_en_gb,talk,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
tall_taller_tallest_en_gb,tall/taller/tallest,1,17,3,0,3,0,0,3,2,False,True,6,3,medium,early_primary,,banding_v1.1_2026-07-04.preview
taller_en_gb,taller,2,6,4,1,1,0,0,2,1,True,False,4,2,medium,early_primary,,banding_v1.1_2026-07-04.preview
tallest_en_gb,tallest,2,7,6,1,2,0,0,2,1,True,False,5,2,medium,early_primary,,banding_v1.1_2026-07-04.preview
tap_en_gb,tap,1,3,3,0,0,0,0,1,0,False,False,0,1,high,lower_secondary,regular,banding_v1.1_2026-07-04.preview
teacher_en_gb,teacher,2,7,4,1,2,1,2,2,1,True,True,8,3,high,early_primary,final unstressed er,banding_v1.1_2026-07-04.preview
team_en_gb,team,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
teeth_en_gb,teeth,1,5,3,0,1,0,0,1,0,False,False,1,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
telephone_en_gb,telephone,3,9,7,2,3,0,0,2,1,True,False,7,3,high,early_primary,,banding_v1.1_2026-07-04.preview
ten_en_gb,ten,1,3,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
tension_en_gb,tension,2,7,6,1,2,0,0,2,1,True,False,5,2,high,upper_primary,,banding_v1.1_2026-07-04.preview
thank_en_gb,thank,1,5,4,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
thankful_en_gb,thankful,2,8,7,1,2,0,0,2,1,True,False,5,2,medium,upper_primary,,banding_v1.1_2026-07-04.preview
that_en_gb,that,1,4,3,0,0,0,0,1,0,False,False,0,1,high,lower_secondary,,banding_v1.1_2026-07-04.preview
the_en_gb,the,2,3,5,1,0,0,0,1,0,True,False,2,2,high,early_primary,,banding_v1.1_2026-07-04.preview
their_en_gb,their,1,5,2,0,1,2,4,1,0,True,True,7,3,high,early_primary,function word homophone,banding_v1.1_2026-07-04.preview
theme_en_gb,theme,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
then_en_gb,then,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
there_en_gb,there,1,5,2,0,1,2,4,1,0,True,True,7,3,high,middle_primary,function word homophone,banding_v1.1_2026-07-04.preview
thermometer_en_gb,thermometer,4,11,8,3,3,0,0,2,1,True,True,9,3,medium,early_primary,,banding_v1.1_2026-07-04.preview
these_en_gb,these,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
they_d_en_gb,they'd,1,5,3,0,1,0,0,1,0,False,False,1,1,high,mid_secondary,,banding_v1.1_2026-07-04.preview
they_en_gb,they,1,4,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
they_ll_en_gb,they'll,1,6,3,0,1,0,0,1,0,False,True,2,2,high,early_primary,,banding_v1.1_2026-07-04.preview
they_re_en_gb,they’re,1,6,3,0,1,2,4,1,0,False,True,6,3,high,early_primary,function word homophone,banding_v1.1_2026-07-04.preview
thick_en_gb,thick,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
thin_en_gb,thin,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
thing_en_gb,thing,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
third_en_gb,third,1,5,3,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
this_en_gb,this,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
through_en_gb,through,1,7,3,0,2,0,0,1,0,False,True,3,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
throw_en_gb,throw,1,5,3,0,1,0,0,1,0,True,False,2,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
thumb_en_gb,thumb,1,5,3,0,1,2,4,1,0,False,False,5,2,high,upper_primary,silent mb,banding_v1.1_2026-07-04.preview
tick_en_gb,tick,1,4,3,0,0,0,0,1,0,False,False,0,1,medium,mid_secondary,regular,banding_v1.1_2026-07-04.preview
tie_en_gb,tie,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
tiger_en_gb,tiger,2,5,4,1,1,0,0,1,0,True,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
time_en_gb,time,1,4,3,0,0,1,2,1,0,False,False,2,2,high,early_primary,split digraph i-e,banding_v1.1_2026-07-04.preview
to_en_gb,to,1,2,2,0,0,2,4,1,0,False,False,4,2,high,early_primary,function word homophone,banding_v1.1_2026-07-04.preview
toad_en_gb,toad,1,4,3,0,0,0,0,1,0,True,False,1,1,medium,early_primary,,banding_v1.1_2026-07-04.preview
toast_en_gb,toast,1,5,4,0,1,0,0,1,0,True,False,2,2,medium,middle_primary,regular,banding_v1.1_2026-07-04.preview
toe_en_gb,toe,1,3,2,0,0,0,0,1,0,True,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
too_en_gb,too,1,3,2,0,0,2,4,1,0,False,False,4,2,high,early_primary,function word homophone,banding_v1.1_2026-07-04.preview
tough_en_gb,tough,1,5,3,0,1,0,0,1,0,False,False,1,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
towards_en_gb,towards,2,7,6,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
toy_en_gb,toy,1,3,2,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
train_en_gb,train,1,5,4,0,1,1,2,1,0,False,False,3,2,high,lower_secondary,long ai with ai,banding_v1.1_2026-07-04.preview
transport_en_gb,transport,2,9,9,1,3,0,0,2,1,False,False,5,2,high,lower_secondary,,banding_v1.1_2026-07-04.preview
tray_en_gb,tray,1,4,3,0,0,0,0,1,0,False,False,0,1,medium,upper_primary,regular,banding_v1.1_2026-07-04.preview
tree_en_gb,tree,1,4,3,0,0,0,0,1,0,False,False,0,1,high,upper_primary,,banding_v1.1_2026-07-04.preview
triangle_en_gb,triangle,2,8,8,1,2,0,0,2,1,True,False,5,2,medium,lower_secondary,,banding_v1.1_2026-07-04.preview
tried_en_gb,tried,1,5,4,0,1,1,2,1,0,False,False,3,2,high,early_primary,past tense y to i,banding_v1.1_2026-07-04.preview
tries_en_gb,tries,1,5,4,0,1,1,2,1,0,False,False,3,2,high,early_primary,present tense y to ies,banding_v1.1_2026-07-04.preview
true_en_gb,TRUE,1,0,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
try_en_gb,try,1,3,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
tune_en_gb,tune,1,4,4,0,0,1,2,1,0,False,False,2,2,high,upper_primary,split digraph u-e,banding_v1.1_2026-07-04.preview
turn_en_gb,turn,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
turtle_en_gb,turtle,2,6,5,1,1,0,0,1,0,True,False,3,2,medium,early_primary,,banding_v1.1_2026-07-04.preview
twenty_one_en_gb,twenty-one,3,9,9,2,3,0,0,1,0,False,False,5,2,high,early_primary,,banding_v1.1_2026-07-04.preview
two_en_gb,two,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
tying_en_gb,tying,1,5,4,0,1,0,0,1,0,False,False,1,1,medium,early_primary,,banding_v1.1_2026-07-04.preview
unfair_en_gb,unfair,2,6,4,1,1,0,0,2,1,True,False,4,2,high,early_primary,,banding_v1.1_2026-07-04.preview
unhappy_en_gb,unhappy,3,7,6,2,2,0,0,2,1,False,False,5,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
unique_en_gb,unique,2,6,5,1,1,0,0,1,0,False,False,2,2,high,upper_primary,,banding_v1.1_2026-07-04.preview
unit_en_gb,unit,2,4,5,1,0,0,0,2,1,False,False,2,2,high,lower_secondary,,banding_v1.1_2026-07-04.preview
unkind_en_gb,unkind,2,6,6,1,1,0,0,2,1,False,False,3,2,low,early_primary,,banding_v1.1_2026-07-04.preview
unlock_en_gb,unlock,2,6,5,1,1,0,0,2,1,False,False,3,2,medium,upper_primary,,banding_v1.1_2026-07-04.preview
use_en_gb,use,1,3,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
useful_en_gb,useful,2,6,6,1,1,1,2,2,1,True,False,6,3,high,early_primary,suffix ful,banding_v1.1_2026-07-04.preview
usually_en_gb,usually,3,7,7,2,2,2,4,2,1,True,False,10,3,high,middle_primary,longer high-frequency tricky word,banding_v1.1_2026-07-04.preview
vegetable_en_gb,vegetable,4,9,9,3,3,0,0,2,1,True,False,8,3,medium,middle_primary,,banding_v1.1_2026-07-04.preview
vie_en_gb,vie,1,3,2,0,0,0,0,1,0,False,False,0,1,medium,later_review,,banding_v1.1_2026-07-04.preview
village_en_gb,village,2,7,5,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
visible_en_gb,visible,3,7,7,2,2,1,2,2,1,True,False,8,3,high,middle_primary,suffix able/ible,banding_v1.1_2026-07-04.preview
vision_en_gb,vision,2,6,5,1,1,0,0,2,1,True,False,4,2,high,early_primary,,banding_v1.1_2026-07-04.preview
visitor_en_gb,visitor,3,7,6,2,2,0,0,2,1,True,False,6,3,high,early_primary,,banding_v1.1_2026-07-04.preview
vying_en_gb,vying,1,5,4,0,1,0,0,1,0,False,False,1,1,low,later_review,,banding_v1.1_2026-07-04.preview
wait_en_gb,wait,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
walk_en_gb,walk,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
walked_en_gb,walked,1,6,4,0,1,0,0,1,0,False,False,1,1,high,early_primary,,banding_v1.1_2026-07-04.preview
want_en_gb,want,1,4,4,0,0,2,4,1,0,False,False,4,2,high,early_primary,wa altered vowel,banding_v1.1_2026-07-04.preview
wanted_en_gb,wanted,2,6,6,1,1,0,0,1,0,False,False,2,2,high,early_primary,,banding_v1.1_2026-07-04.preview
war_en_gb,war,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
ward_en_gb,ward,1,4,3,0,0,0,0,1,0,False,False,0,1,high,mid_secondary,,banding_v1.1_2026-07-04.preview
warm_en_gb,warm,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
was_en_gb,was,1,3,3,0,0,2,4,1,0,False,False,4,2,high,early_primary,irregular function word,banding_v1.1_2026-07-04.preview
wash_en_gb,wash,1,4,3,0,0,2,4,1,0,False,False,4,2,high,mid_secondary,wa altered vowel,banding_v1.1_2026-07-04.preview
watch_en_gb,watch,1,5,3,0,1,2,4,1,0,False,False,5,2,high,early_primary,wa altered vowel,banding_v1.1_2026-07-04.preview
watches_en_gb,watches,2,7,5,1,2,0,0,1,0,False,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
way_en_gb,way,1,3,2,0,0,0,0,1,0,False,False,0,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
we_en_gb,we,1,2,2,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
we_re_en_gb,we're,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
wear_en_gb,wear,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
weigh_en_gb,weigh,1,5,2,0,1,0,0,1,0,False,True,2,2,medium,middle_primary,,banding_v1.1_2026-07-04.preview
weight_en_gb,weight,1,6,3,0,1,0,0,2,1,False,True,3,2,high,middle_primary,,banding_v1.1_2026-07-04.preview
well_being_en_gb,well-being,3,9,7,2,3,0,0,2,1,False,False,6,3,high,mid_secondary,,banding_v1.1_2026-07-04.preview
went_en_gb,went,1,4,4,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
were_en_gb,were,1,4,2,0,0,2,4,1,0,False,False,4,2,high,middle_primary,function word homophone,banding_v1.1_2026-07-04.preview
what_en_gb,what,1,4,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
when_en_gb,when,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
where_en_gb,where,1,5,2,0,1,2,4,1,0,True,True,7,3,high,early_primary,function word homophone,banding_v1.1_2026-07-04.preview
whip_en_gb,whip,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
who_en_gb,who,1,3,2,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
who_s_en_gb,who’s,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,,banding_v1.1_2026-07-04.preview
whole_en_gb,whole,1,5,3,0,1,0,0,1,0,True,False,2,2,high,early_primary,,banding_v1.1_2026-07-04.preview
whose_en_gb,whose,1,5,3,0,1,2,4,1,0,False,False,5,2,high,early_primary,contraction/possessive homophone,banding_v1.1_2026-07-04.preview
wild_en_gb,wild,1,4,4,0,0,0,0,1,0,False,False,0,1,high,early_primary,,banding_v1.1_2026-07-04.preview
win_en_gb,win,1,3,3,0,0,0,0,1,0,False,False,0,1,high,early_primary,regular,banding_v1.1_2026-07-04.preview
window_en_gb,window,2,6,5,1,1,0,0,1,0,True,False,3,2,high,early_primary,,banding_v1.1_2026-07-04.preview
wish_en_gb,wish,1,4,3,0,0,0,0,1,0,False,False,0,1,high,middle_primary,regular,banding_v1.1_2026-07-04.preview
wishes_en_gb,wishes,2,6,5,1,1,1,2,1,0,False,False,4,2,high,early_primary,plural es,banding_v1.1_2026-07-04.preview
wolf_en_gb,wolf,1,4,4,0,0,0,0,1,0,False,False,0,1,high,lower_secondary,,banding_v1.1_2026-07-04.preview
