word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
adorable_en_gb,adorable,early_primary,high,The class practised the word adorable.,5,The class practised the word adorable.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
could_ve_en_gb,could've,early_primary,medium,The class practised the word could've.,5,The class practised the word could've.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fried_en_gb,fried,early_primary,low,The class practised the word fried.,5,The class practised the word fried.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
martial_en_gb,martial,lower_secondary,medium,The class practised the word martial.,5,The class practised the word martial.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
cemetery_en_gb,cemetery,early_primary,high,The class practised the word cemetery.,5,The class practised the word cemetery.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
observe_en_gb,observe,early_primary,medium,The class practised the word observe.,5,The class practised the word observe.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
subway_en_gb,subway,early_primary,medium,The class practised the word subway.,5,The class practised the word subway.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ignorant_en_gb,ignorant,middle_primary,high,The class practised the word ignorant.,5,The class practised the word ignorant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
stack_en_gb,stack,early_primary,low,The class practised the word stack.,5,The class practised the word stack.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
beg_en_gb,beg,early_primary,low,The class practised the word beg.,5,The class practised the word beg.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
diesel_en_gb,diesel,early_primary,medium,The class practised the word diesel.,5,The class practised the word diesel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
foul_en_gb,foul,middle_primary,low,The class practised the word foul.,5,The class practised the word foul.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
alter_en_gb,alter,upper_primary,medium,The class practised the word alter.,5,The class practised the word alter.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
rhythm_en_gb,rhythm,early_primary,medium,The class practised the word rhythm.,5,The class practised the word rhythm.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ignorance_en_gb,ignorance,middle_primary,high,The class practised the word ignorance.,5,The class practised the word ignorance.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sketch_en_gb,sketch,middle_primary,low,The class practised the word sketch.,5,The class practised the word sketch.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
reasonably_en_gb,reasonably,early_primary,high,The class practised the word reasonably.,5,The class practised the word reasonably.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fur_en_gb,fur,early_primary,low,The class practised the word fur.,5,The class practised the word fur.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
varied_en_gb,varied,early_primary,medium,The class practised the word varied.,5,The class practised the word varied.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
differ_en_gb,differ,early_primary,medium,The class practised the word differ.,5,The class practised the word differ.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fusion_en_gb,fusion,upper_primary,medium,The class practised the word fusion.,5,The class practised the word fusion.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dictionary_en_gb,dictionary,early_primary,high,The class practised the word dictionary.,5,The class practised the word dictionary.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
anchor_en_gb,anchor,early_primary,medium,The class practised the word anchor.,5,The class practised the word anchor.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
possess_en_gb,possess,early_primary,medium,The class practised the word possess.,5,The class practised the word possess.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
accommodate_en_gb,accommodate,middle_primary,high,The class practised the word accommodate.,5,The class practised the word accommodate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
convenience_en_gb,convenience,middle_primary,high,The class practised the word convenience.,5,The class practised the word convenience.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
orchestra_en_gb,orchestra,middle_primary,high,The class practised the word orchestra.,5,The class practised the word orchestra.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
specially_en_gb,specially,middle_primary,high,The class practised the word specially.,5,The class practised the word specially.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
transparent_en_gb,transparent,early_primary,high,The class practised the word transparent.,5,The class practised the word transparent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sail_en_gb,sail,early_primary,low,The class practised the word sail.,5,The class practised the word sail.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
kindly_en_gb,kindly,early_primary,medium,The class practised the word kindly.,5,The class practised the word kindly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
considerably_en_gb,considerably,middle_primary,high,The class practised the word considerably.,5,The class practised the word considerably.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
behave_en_gb,behave,early_primary,medium,The class practised the word behave.,5,The class practised the word behave.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
pause_en_gb,pause,early_primary,low,The class practised the word pause.,5,The class practised the word pause.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
re_elect_en_gb,re-elect,early_primary,medium,The class practised the word re-elect.,5,The class practised the word re-elect.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dancer_en_gb,dancer,early_primary,medium,The class practised the word dancer.,5,The class practised the word dancer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
injection_en_gb,injection,middle_primary,high,The class practised the word injection.,5,The class practised the word injection.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
consistency_en_gb,consistency,upper_primary,high,The class practised the word consistency.,5,The class practised the word consistency.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
expectation_en_gb,expectation,early_primary,high,The class practised the word expectation.,5,The class practised the word expectation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sore_en_gb,sore,early_primary,low,The class practised the word sore.,5,The class practised the word sore.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
straw_en_gb,straw,early_primary,low,The class practised the word straw.,5,The class practised the word straw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
child_s_en_gb,child's,early_primary,medium,The class practised the word child's.,5,The class practised the word child's.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fossil_en_gb,fossil,middle_primary,medium,The class practised the word fossil.,5,The class practised the word fossil.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
freight_en_gb,freight,early_primary,medium,The class practised the word freight.,5,The class practised the word freight.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
slower_en_gb,slower,early_primary,medium,The class practised the word slower.,5,The class practised the word slower.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
bicycle_en_gb,bicycle,early_primary,medium,The class practised the word bicycle.,5,The class practised the word bicycle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
irrelevant_en_gb,irrelevant,lower_secondary,high,The class practised the word irrelevant.,5,The class practised the word irrelevant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sensible_en_gb,sensible,middle_primary,high,The class practised the word sensible.,5,The class practised the word sensible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
jaw_en_gb,jaw,middle_primary,low,The class practised the word jaw.,5,The class practised the word jaw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
whale_en_gb,whale,early_primary,low,The class practised the word whale.,5,The class practised the word whale.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
colleague_en_gb,colleague,upper_primary,medium,The class practised the word colleague.,5,The class practised the word colleague.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
prophet_en_gb,prophet,middle_primary,medium,The class practised the word prophet.,5,The class practised the word prophet.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
curiosity_en_gb,curiosity,middle_primary,high,The class practised the word curiosity.,5,The class practised the word curiosity.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
bullying_en_gb,bullying,early_primary,medium,The class practised the word bullying.,5,The class practised the word bullying.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
occurring_en_gb,occurring,early_primary,high,The class practised the word occurring.,5,The class practised the word occurring.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
berry_en_gb,berry,early_primary,medium,The class practised the word berry.,5,The class practised the word berry.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
thorough_en_gb,thorough,early_primary,medium,The class practised the word thorough.,5,The class practised the word thorough.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
compatible_en_gb,compatible,lower_secondary,high,The class practised the word compatible.,5,The class practised the word compatible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
licence_en_gb,licence,upper_primary,medium,The class practised the word licence.,5,The class practised the word licence.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
resign_en_gb,resign,early_primary,medium,The class practised the word resign.,5,The class practised the word resign.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
forbidden_en_gb,forbidden,early_primary,high,The class practised the word forbidden.,5,The class practised the word forbidden.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
skirt_en_gb,skirt,upper_primary,low,The class practised the word skirt.,5,The class practised the word skirt.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
stir_en_gb,stir,middle_primary,low,The class practised the word stir.,5,The class practised the word stir.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
girl_s_en_gb,girl's,early_primary,low,The class practised the word girl's.,5,The class practised the word girl's.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
puzzle_en_gb,puzzle,early_primary,medium,The class practised the word puzzle.,5,The class practised the word puzzle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
wreck_en_gb,wreck,early_primary,low,The class practised the word wreck.,5,The class practised the word wreck.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
waist_en_gb,waist,middle_primary,low,The class practised the word waist.,5,The class practised the word waist.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
conscience_en_gb,conscience,early_primary,medium,The class practised the word conscience.,5,The class practised the word conscience.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
collision_en_gb,collision,early_primary,high,The class practised the word collision.,5,The class practised the word collision.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
correction_en_gb,correction,early_primary,high,The class practised the word correction.,5,The class practised the word correction.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dramatically_en_gb,dramatically,middle_primary,high,The class practised the word dramatically.,5,The class practised the word dramatically.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ambitious_en_gb,ambitious,early_primary,high,The class practised the word ambitious.,5,The class practised the word ambitious.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
pencil_en_gb,pencil,early_primary,medium,The class practised the word pencil.,5,The class practised the word pencil.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
brake_en_gb,brake,upper_primary,low,The class practised the word brake.,5,The class practised the word brake.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
limiting_en_gb,limiting,middle_primary,medium,The class practised the word limiting.,5,The class practised the word limiting.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tense_en_gb,tense,early_primary,low,The class practised the word tense.,5,The class practised the word tense.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
bargain_en_gb,bargain,early_primary,medium,The class practised the word bargain.,5,The class practised the word bargain.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
elegant_en_gb,elegant,middle_primary,medium,The class practised the word elegant.,5,The class practised the word elegant.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sovereign_en_gb,sovereign,lower_secondary,medium,The class practised the word sovereign.,5,The class practised the word sovereign.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
automobile_en_gb,automobile,early_primary,high,The class practised the word automobile.,5,The class practised the word automobile.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
supervision_en_gb,supervision,middle_primary,high,The class practised the word supervision.,5,The class practised the word supervision.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
towel_en_gb,towel,early_primary,medium,The class practised the word towel.,5,The class practised the word towel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
varies_en_gb,varies,early_primary,medium,The class practised the word varies.,5,The class practised the word varies.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fare_en_gb,fare,lower_secondary,low,The class practised the word fare.,5,The class practised the word fare.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
descent_en_gb,descent,upper_primary,medium,The class practised the word descent.,5,The class practised the word descent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
clown_en_gb,clown,early_primary,low,The class practised the word clown.,5,The class practised the word clown.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
jar_en_gb,jar,middle_primary,low,The class practised the word jar.,5,The class practised the word jar.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
begging_en_gb,begging,early_primary,medium,The class practised the word begging.,5,The class practised the word begging.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dodge_en_gb,dodge,early_primary,low,The class practised the word dodge.,5,The class practised the word dodge.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
texture_en_gb,texture,middle_primary,medium,The class practised the word texture.,5,The class practised the word texture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
translate_en_gb,translate,early_primary,medium,The class practised the word translate.,5,The class practised the word translate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
occupy_en_gb,occupy,early_primary,medium,The class practised the word occupy.,5,The class practised the word occupy.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
pierce_en_gb,pierce,middle_primary,low,The class practised the word pierce.,5,The class practised the word pierce.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
siege_en_gb,siege,middle_primary,low,The class practised the word siege.,5,The class practised the word siege.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
luckily_en_gb,luckily,early_primary,high,The class practised the word luckily.,5,The class practised the word luckily.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sculpture_en_gb,sculpture,early_primary,medium,The class practised the word sculpture.,5,The class practised the word sculpture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
affection_en_gb,affection,early_primary,high,The class practised the word affection.,5,The class practised the word affection.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
baking_en_gb,baking,early_primary,medium,The class practised the word baking.,5,The class practised the word baking.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
leisure_en_gb,leisure,early_primary,medium,The class practised the word leisure.,5,The class practised the word leisure.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
educate_en_gb,educate,early_primary,medium,The class practised the word educate.,5,The class practised the word educate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
forgetting_en_gb,forgetting,early_primary,high,The class practised the word forgetting.,5,The class practised the word forgetting.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
polite_en_gb,polite,early_primary,medium,The class practised the word polite.,5,The class practised the word polite.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
debris_en_gb,debris,upper_primary,medium,The class practised the word debris.,5,The class practised the word debris.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
